commission_id,order_item_id,seller_id,commission_rate,commission_amount
46669,46669,559,0.12,41.38
46670,46670,560,0.12,32.74
46671,46671,282,0.12,192.86
46672,46672,210,0.12,21.34
46673,46673,130,0.12,310.78
46674,46674,63,0.12,49.38
46675,46675,135,0.12,94.77
46676,46676,443,0.12,98.6
46677,46677,573,0.12,4.71
46678,46678,459,0.12,30.22
46679,46679,574,0.12,24.03
46680,46680,370,0.12,55.01
46681,46681,342,0.12,302.27
46682,46682,196,0.12,122.36
46683,46683,164,0.12,141.05
46684,46684,132,0.12,22.75
46685,46685,352,0.12,7.62
46686,46686,77,0.12,63.94
46687,46687,461,0.12,205.59
46688,46688,343,0.12,21.56
46689,46689,331,0.12,193.59
46690,46690,532,0.12,185.7
46691,46691,276,0.12,419.08
46692,46692,452,0.12,193.55
46693,46693,105,0.12,185.89
46694,46694,431,0.12,313.38
46695,46695,145,0.12,156.85
46696,46696,513,0.12,165.55
46697,46697,214,0.12,11.86
46698,46698,196,0.12,221.74
46699,46699,452,0.12,82.04
46700,46700,58,0.12,171.98
46701,46701,442,0.12,20.02
46702,46702,384,0.12,379.13
46703,46703,218,0.12,346.23
46704,46704,313,0.12,120.18
46705,46705,77,0.12,387.08
46706,46706,511,0.12,81.0
46707,46707,177,0.12,89.52
46708,46708,216,0.12,78.78
46709,46709,74,0.12,66.41
46710,46710,289,0.12,71.21
46711,46711,69,0.12,391.09
46712,46712,413,0.12,11.25
46713,46713,200,0.12,272.45
46714,46714,422,0.12,86.23
46715,46715,545,0.12,196.12
46716,46716,241,0.12,298.6
46717,46717,36,0.12,71.52
46718,46718,112,0.12,212.55
46719,46719,368,0.12,309.93
46720,46720,269,0.12,136.64
46721,46721,526,0.12,205.26
46722,46722,536,0.12,21.41
46723,46723,376,0.12,23.33
46724,46724,134,0.12,38.95
46725,46725,565,0.12,167.52
46726,46726,515,0.12,337.92
46727,46727,304,0.12,258.4
46728,46728,191,0.12,258.37
46729,46729,390,0.12,55.79
46730,46730,20,0.12,35.66
46731,46731,24,0.12,209.92
46732,46732,397,0.12,183.24
46733,46733,124,0.12,254.38
46734,46734,541,0.12,255.57
46735,46735,294,0.12,99.31
46736,46736,183,0.12,282.98
46737,46737,191,0.12,373.22
46738,46738,416,0.12,52.4
46739,46739,194,0.12,107.25
46740,46740,43,0.12,111.23
46741,46741,571,0.12,88.38
46742,46742,385,0.12,304.3
46743,46743,591,0.12,44.24
46744,46744,432,0.12,157.35
46745,46745,264,0.12,6.57
46746,46746,266,0.12,84.91
46747,46747,249,0.12,54.62
46748,46748,585,0.12,9.49
46749,46749,52,0.12,244.1
46750,46750,513,0.12,172.75
46751,46751,505,0.12,72.31
46752,46752,333,0.12,55.79
46753,46753,248,0.12,102.61
46754,46754,515,0.12,280.75
46755,46755,174,0.12,43.48
46756,46756,563,0.12,107.84
46757,46757,242,0.12,191.36
46758,46758,537,0.12,52.05
46759,46759,440,0.12,267.38
46760,46760,83,0.12,176.66
46761,46761,214,0.12,119.1
46762,46762,83,0.12,387.52
46763,46763,25,0.12,139.29
46764,46764,566,0.12,12.73
46765,46765,75,0.12,98.29
46766,46766,390,0.12,113.66
46767,46767,255,0.12,104.73
46768,46768,285,0.12,90.02
46769,46769,476,0.12,11.66
46770,46770,527,0.12,98.12
46771,46771,105,0.12,224.32
46772,46772,453,0.12,316.32
46773,46773,282,0.12,275.93
46774,46774,221,0.12,195.19
46775,46775,342,0.12,23.86
46776,46776,272,0.12,67.0
46777,46777,504,0.12,75.41
46778,46778,543,0.12,91.15
46779,46779,341,0.12,151.79
46780,46780,495,0.12,62.15
46781,46781,128,0.12,310.77
46782,46782,110,0.12,104.72
46783,46783,434,0.12,172.6
46784,46784,50,0.12,58.69
46785,46785,227,0.12,253.72
46786,46786,479,0.12,19.33
46787,46787,462,0.12,95.99
46788,46788,140,0.12,149.47
46789,46789,14,0.12,52.89
46790,46790,598,0.12,53.9
46791,46791,321,0.12,5.02
46792,46792,425,0.12,133.29
46793,46793,3,0.12,100.05
46794,46794,41,0.12,69.85
46795,46795,285,0.12,135.92
46796,46796,443,0.12,25.37
46797,46797,236,0.12,6.99
46798,46798,8,0.12,103.74
46799,46799,117,0.12,410.29
46800,46800,536,0.12,89.69
46801,46801,157,0.12,79.07
46802,46802,538,0.12,328.42
46803,46803,280,0.12,113.86
46804,46804,22,0.12,33.31
46805,46805,346,0.12,13.91
46806,46806,262,0.12,274.39
46807,46807,279,0.12,275.64
46808,46808,408,0.12,26.61
46809,46809,125,0.12,209.47
46810,46810,142,0.12,82.44
46811,46811,31,0.12,107.01
46812,46812,110,0.12,248.6
46813,46813,296,0.12,230.85
46814,46814,170,0.12,72.15
46815,46815,369,0.12,185.06
46816,46816,226,0.12,231.15
46817,46817,27,0.12,98.93
46818,46818,432,0.12,92.93
46819,46819,266,0.12,127.4
46820,46820,354,0.12,40.14
46821,46821,196,0.12,33.32
46822,46822,542,0.12,322.5
46823,46823,81,0.12,18.75
46824,46824,554,0.12,310.68
46825,46825,407,0.12,5.26
46826,46826,119,0.12,62.06
46827,46827,494,0.12,173.46
46828,46828,346,0.12,228.57
46829,46829,189,0.12,15.0
46830,46830,251,0.12,5.94
46831,46831,395,0.12,182.88
46832,46832,18,0.12,265.57
46833,46833,195,0.12,72.1
46834,46834,129,0.12,182.73
46835,46835,302,0.12,297.1
46836,46836,111,0.12,124.38
46837,46837,303,0.12,246.49
46838,46838,278,0.12,113.29
46839,46839,338,0.12,132.44
46840,46840,170,0.12,2.59
46841,46841,204,0.12,166.8
46842,46842,107,0.12,128.71
46843,46843,584,0.12,70.76
46844,46844,375,0.12,155.68
46845,46845,378,0.12,77.96
46846,46846,170,0.12,139.33
46847,46847,141,0.12,121.19
46848,46848,63,0.12,53.18
46849,46849,46,0.12,70.91
46850,46850,123,0.12,360.04
46851,46851,47,0.12,272.06
46852,46852,222,0.12,243.74
46853,46853,109,0.12,195.63
46854,46854,17,0.12,32.66
46855,46855,288,0.12,197.52
46856,46856,286,0.12,237.74
46857,46857,283,0.12,175.79
46858,46858,236,0.12,26.31
46859,46859,107,0.12,162.86
46860,46860,28,0.12,187.28
46861,46861,484,0.12,164.05
46862,46862,145,0.12,376.31
46863,46863,435,0.12,289.78
46864,46864,23,0.12,32.06
46865,46865,93,0.12,53.95
46866,46866,142,0.12,0.94
46867,46867,279,0.12,73.08
46868,46868,35,0.12,404.89
46869,46869,362,0.12,218.06
46870,46870,524,0.12,227.22
46871,46871,164,0.12,150.72
46872,46872,252,0.12,174.84
46873,46873,544,0.12,249.36
46874,46874,63,0.12,218.87
46875,46875,547,0.12,82.62
46876,46876,487,0.12,208.06
46877,46877,269,0.12,129.62
46878,46878,218,0.12,93.73
46879,46879,188,0.12,82.58
46880,46880,523,0.12,309.68
46881,46881,367,0.12,25.78
46882,46882,192,0.12,216.22
46883,46883,173,0.12,45.36
46884,46884,241,0.12,39.95
46885,46885,153,0.12,113.02
46886,46886,301,0.12,185.35
46887,46887,123,0.12,425.88
46888,46888,438,0.12,83.34
46889,46889,29,0.12,86.8
46890,46890,159,0.12,36.71
46891,46891,16,0.12,21.93
46892,46892,507,0.12,35.51
46893,46893,25,0.12,54.98
46894,46894,343,0.12,87.51
46895,46895,25,0.12,69.65
46896,46896,521,0.12,166.45
46897,46897,555,0.12,67.99
46898,46898,231,0.12,18.85
46899,46899,486,0.12,134.85
46900,46900,322,0.12,180.52
46901,46901,519,0.12,99.33
46902,46902,77,0.12,50.52
46903,46903,452,0.12,79.08
46904,46904,312,0.12,300.86
46905,46905,297,0.12,31.97
46906,46906,386,0.12,84.19
46907,46907,25,0.12,89.42
46908,46908,8,0.12,260.65
46909,46909,472,0.12,219.05
46910,46910,515,0.12,21.06
46911,46911,597,0.12,165.11
46912,46912,461,0.12,102.24
46913,46913,42,0.12,134.42
46914,46914,388,0.12,348.85
46915,46915,564,0.12,15.22
46916,46916,337,0.12,41.66
46917,46917,444,0.12,136.23
46918,46918,394,0.12,19.6
46919,46919,171,0.12,80.66
46920,46920,147,0.12,255.21
46921,46921,420,0.12,56.27
46922,46922,462,0.12,95.49
46923,46923,197,0.12,143.01
46924,46924,333,0.12,220.01
46925,46925,470,0.12,304.52
46926,46926,215,0.12,128.09
46927,46927,270,0.12,8.74
46928,46928,207,0.12,428.16
46929,46929,450,0.12,52.88
46930,46930,241,0.12,133.38
46931,46931,594,0.12,129.63
46932,46932,126,0.12,69.58
46933,46933,197,0.12,95.34
46934,46934,588,0.12,25.06
46935,46935,358,0.12,152.25
46936,46936,162,0.12,69.8
46937,46937,412,0.12,19.34
46938,46938,6,0.12,5.62
46939,46939,203,0.12,2.49
46940,46940,492,0.12,37.6
46941,46941,367,0.12,101.55
46942,46942,296,0.12,113.85
46943,46943,441,0.12,41.07
46944,46944,491,0.12,10.86
46945,46945,231,0.12,127.25
46946,46946,298,0.12,33.43
46947,46947,503,0.12,398.22
46948,46948,151,0.12,21.0
46949,46949,467,0.12,24.88
46950,46950,270,0.12,56.87
46951,46951,141,0.12,42.68
46952,46952,579,0.12,30.17
46953,46953,147,0.12,260.25
46954,46954,40,0.12,124.96
46955,46955,489,0.12,420.89
46956,46956,83,0.12,83.83
46957,46957,559,0.12,49.46
46958,46958,498,0.12,73.47
46959,46959,389,0.12,378.19
46960,46960,328,0.12,42.99
46961,46961,275,0.12,104.05
46962,46962,124,0.12,36.79
46963,46963,77,0.12,61.48
46964,46964,438,0.12,255.64
46965,46965,467,0.12,284.32
46966,46966,576,0.12,41.76
46967,46967,113,0.12,106.54
46968,46968,56,0.12,188.61
46969,46969,375,0.12,213.26
46970,46970,566,0.12,160.12
46971,46971,539,0.12,29.0
46972,46972,429,0.12,110.36
46973,46973,45,0.12,233.27
46974,46974,301,0.12,225.28
46975,46975,124,0.12,364.68
46976,46976,283,0.12,287.46
46977,46977,442,0.12,87.49
46978,46978,196,0.12,221.74
46979,46979,118,0.12,208.94
46980,46980,223,0.12,305.08
46981,46981,29,0.12,144.18
46982,46982,546,0.12,370.6
46983,46983,60,0.12,142.38
46984,46984,497,0.12,405.59
46985,46985,456,0.12,184.67
46986,46986,152,0.12,185.35
46987,46987,284,0.12,83.03
46988,46988,261,0.12,134.81
46989,46989,109,0.12,65.88
46990,46990,541,0.12,85.19
46991,46991,112,0.12,141.7
46992,46992,58,0.12,77.58
46993,46993,463,0.12,202.52
46994,46994,499,0.12,243.55
46995,46995,502,0.12,423.64
46996,46996,584,0.12,25.31
46997,46997,38,0.12,421.24
46998,46998,508,0.12,214.11
46999,46999,118,0.12,133.42
47000,47000,297,0.12,74.55
47001,47001,381,0.12,195.01
47002,47002,180,0.12,90.34
47003,47003,20,0.12,139.24
47004,47004,482,0.12,9.57
47005,47005,510,0.12,144.79
47006,47006,250,0.12,39.28
47007,47007,37,0.12,154.41
47008,47008,393,0.12,249.7
47009,47009,448,0.12,125.78
47010,47010,162,0.12,13.17
47011,47011,161,0.12,89.66
47012,47012,145,0.12,264.32
47013,47013,568,0.12,420.7
47014,47014,380,0.12,83.23
47015,47015,318,0.12,191.49
47016,47016,90,0.12,320.53
47017,47017,513,0.12,348.6
47018,47018,378,0.12,422.22
47019,47019,542,0.12,225.23
47020,47020,533,0.12,75.58
47021,47021,380,0.12,63.98
47022,47022,549,0.12,28.57
47023,47023,354,0.12,220.96
47024,47024,299,0.12,13.41
47025,47025,220,0.12,61.37
47026,47026,316,0.12,102.47
47027,47027,51,0.12,61.64
47028,47028,590,0.12,47.04
47029,47029,7,0.12,104.0
47030,47030,27,0.12,146.76
47031,47031,261,0.12,173.34
47032,47032,301,0.12,194.33
47033,47033,264,0.12,73.46
47034,47034,126,0.12,287.82
47035,47035,379,0.12,42.27
47036,47036,364,0.12,67.04
47037,47037,279,0.12,86.7
47038,47038,297,0.12,143.28
47039,47039,565,0.12,74.03
47040,47040,533,0.12,102.35
47041,47041,317,0.12,305.56
47042,47042,13,0.12,101.02
47043,47043,104,0.12,62.2
47044,47044,70,0.12,42.84
47045,47045,380,0.12,70.76
47046,47046,283,0.12,105.33
47047,47047,260,0.12,3.79
47048,47048,388,0.12,230.62
47049,47049,390,0.12,144.54
47050,47050,441,0.12,179.1
47051,47051,394,0.12,50.8
47052,47052,579,0.12,29.52
47053,47053,160,0.12,11.92
47054,47054,109,0.12,107.29
47055,47055,257,0.12,112.88
47056,47056,250,0.12,80.07
47057,47057,445,0.12,134.36
47058,47058,401,0.12,222.46
47059,47059,390,0.12,133.48
47060,47060,27,0.12,16.28
47061,47061,198,0.12,78.62
47062,47062,23,0.12,247.98
47063,47063,72,0.12,84.08
47064,47064,112,0.12,185.3
47065,47065,579,0.12,135.27
47066,47066,424,0.12,66.54
47067,47067,402,0.12,22.96
47068,47068,516,0.12,90.97
47069,47069,194,0.12,208.88
47070,47070,512,0.12,34.02
47071,47071,282,0.12,76.7
47072,47072,465,0.12,15.82
47073,47073,107,0.12,142.73
47074,47074,371,0.12,103.51
47075,47075,367,0.12,185.72
47076,47076,270,0.12,44.96
47077,47077,461,0.12,139.07
47078,47078,355,0.12,46.14
47079,47079,149,0.12,35.2
47080,47080,578,0.12,194.6
47081,47081,68,0.12,10.64
47082,47082,511,0.12,162.0
47083,47083,163,0.12,54.37
47084,47084,62,0.12,49.87
47085,47085,339,0.12,317.66
47086,47086,1,0.12,102.78
47087,47087,563,0.12,79.56
47088,47088,242,0.12,150.45
47089,47089,474,0.12,276.44
47090,47090,382,0.12,101.81
47091,47091,508,0.12,64.86
47092,47092,508,0.12,222.63
47093,47093,18,0.12,48.11
47094,47094,111,0.12,21.83
47095,47095,409,0.12,363.29
47096,47096,77,0.12,48.84
47097,47097,520,0.12,33.54
47098,47098,18,0.12,359.64
47099,47099,373,0.12,54.12
47100,47100,235,0.12,180.15
47101,47101,263,0.12,67.09
47102,47102,417,0.12,6.81
47103,47103,401,0.12,89.04
47104,47104,160,0.12,43.76
47105,47105,144,0.12,15.94
47106,47106,537,0.12,3.19
47107,47107,136,0.12,23.68
47108,47108,173,0.12,210.74
47109,47109,118,0.12,97.69
47110,47110,164,0.12,101.82
47111,47111,27,0.12,32.55
47112,47112,10,0.12,22.76
47113,47113,504,0.12,63.06
47114,47114,235,0.12,79.81
47115,47115,261,0.12,98.14
47116,47116,200,0.12,171.93
47117,47117,432,0.12,109.76
47118,47118,252,0.12,174.84
47119,47119,325,0.12,277.53
47120,47120,245,0.12,1.17
47121,47121,93,0.12,80.65
47122,47122,203,0.12,209.49
47123,47123,3,0.12,298.88
47124,47124,268,0.12,86.0
47125,47125,459,0.12,183.7
47126,47126,239,0.12,211.48
47127,47127,306,0.12,328.68
47128,47128,473,0.12,89.02
47129,47129,471,0.12,234.77
47130,47130,78,0.12,41.31
47131,47131,429,0.12,10.5
47132,47132,513,0.12,180.6
47133,47133,91,0.12,74.29
47134,47134,59,0.12,89.73
47135,47135,474,0.12,25.07
47136,47136,413,0.12,96.81
47137,47137,384,0.12,25.17
47138,47138,236,0.12,139.3
47139,47139,453,0.12,87.24
47140,47140,140,0.12,162.26
47141,47141,277,0.12,57.94
47142,47142,548,0.12,179.87
47143,47143,459,0.12,68.87
47144,47144,4,0.12,107.75
47145,47145,524,0.12,141.53
47146,47146,308,0.12,181.61
47147,47147,203,0.12,282.27
47148,47148,452,0.12,30.05
47149,47149,378,0.12,37.1
47150,47150,72,0.12,97.48
47151,47151,514,0.12,256.61
47152,47152,440,0.12,162.6
47153,47153,191,0.12,186.61
47154,47154,559,0.12,427.04
47155,47155,37,0.12,19.85
47156,47156,30,0.12,75.55
47157,47157,580,0.12,72.33
47158,47158,151,0.12,61.92
47159,47159,285,0.12,299.1
47160,47160,1,0.12,57.45
47161,47161,370,0.12,201.56
47162,47162,534,0.12,296.58
47163,47163,417,0.12,31.85
47164,47164,580,0.12,186.78
47165,47165,138,0.12,132.25
47166,47166,593,0.12,282.58
47167,47167,163,0.12,54.62
47168,47168,326,0.12,65.44
47169,47169,26,0.12,349.93
47170,47170,329,0.12,12.39
47171,47171,567,0.12,210.28
47172,47172,242,0.12,100.3
47173,47173,371,0.12,8.19
47174,47174,521,0.12,57.65
47175,47175,34,0.12,76.39
47176,47176,463,0.12,202.52
47177,47177,230,0.12,22.18
47178,47178,64,0.12,98.1
47179,47179,364,0.12,34.73
47180,47180,172,0.12,67.98
47181,47181,211,0.12,146.99
47182,47182,152,0.12,92.5
47183,47183,476,0.12,147.55
47184,47184,334,0.12,129.49
47185,47185,597,0.12,35.23
47186,47186,179,0.12,161.97
47187,47187,251,0.12,141.04
47188,47188,301,0.12,321.7
47189,47189,365,0.12,158.1
47190,47190,438,0.12,368.6
47191,47191,554,0.12,158.25
47192,47192,91,0.12,258.17
47193,47193,119,0.12,186.32
47194,47194,12,0.12,306.23
47195,47195,384,0.12,134.24
47196,47196,453,0.12,121.67
47197,47197,489,0.12,22.22
47198,47198,158,0.12,293.51
47199,47199,39,0.12,138.06
47200,47200,276,0.12,16.1
47201,47201,452,0.12,103.5
47202,47202,351,0.12,242.1
47203,47203,509,0.12,341.4
47204,47204,369,0.12,77.01
47205,47205,283,0.12,58.76
47206,47206,100,0.12,30.76
47207,47207,274,0.12,255.36
47208,47208,257,0.12,46.86
47209,47209,301,0.12,12.15
47210,47210,471,0.12,61.84
47211,47211,504,0.12,232.06
47212,47212,162,0.12,385.17
47213,47213,417,0.12,61.03
47214,47214,418,0.12,31.24
47215,47215,82,0.12,201.39
47216,47216,374,0.12,68.04
47217,47217,27,0.12,18.57
47218,47218,296,0.12,418.88
47219,47219,439,0.12,57.45
47220,47220,124,0.12,273.51
47221,47221,389,0.12,416.54
47222,47222,417,0.12,210.31
47223,47223,34,0.12,175.34
47224,47224,466,0.12,64.07
47225,47225,532,0.12,37.55
47226,47226,22,0.12,16.06
47227,47227,482,0.12,48.83
47228,47228,475,0.12,47.3
47229,47229,184,0.12,331.14
47230,47230,181,0.12,133.85
47231,47231,528,0.12,286.03
47232,47232,350,0.12,57.63
47233,47233,515,0.12,3.99
47234,47234,287,0.12,154.05
47235,47235,502,0.12,70.06
47236,47236,292,0.12,321.19
47237,47237,536,0.12,249.92
47238,47238,252,0.12,233.13
47239,47239,370,0.12,125.76
47240,47240,348,0.12,45.62
47241,47241,227,0.12,171.77
47242,47242,151,0.12,83.98
47243,47243,104,0.12,106.5
47244,47244,524,0.12,98.73
47245,47245,254,0.12,0.65
47246,47246,88,0.12,68.07
47247,47247,191,0.12,56.92
47248,47248,357,0.12,42.63
47249,47249,337,0.12,33.18
47250,47250,441,0.12,29.78
47251,47251,132,0.12,22.75
47252,47252,559,0.12,33.58
47253,47253,153,0.12,63.68
47254,47254,387,0.12,340.95
47255,47255,159,0.12,33.81
47256,47256,400,0.12,220.51
47257,47257,277,0.12,84.77
47258,47258,410,0.12,104.01
47259,47259,306,0.12,315.52
47260,47260,162,0.12,49.83
47261,47261,316,0.12,104.52
47262,47262,19,0.12,45.6
47263,47263,356,0.12,92.93
47264,47264,232,0.12,125.73
47265,47265,54,0.12,179.45
47266,47266,319,0.12,115.49
47267,47267,515,0.12,126.21
47268,47268,383,0.12,248.93
47269,47269,555,0.12,26.04
47270,47270,191,0.12,104.81
47271,47271,548,0.12,95.9
47272,47272,486,0.12,107.07
47273,47273,492,0.12,112.71
47274,47274,452,0.12,158.16
47275,47275,64,0.12,76.94
47276,47276,187,0.12,292.14
47277,47277,594,0.12,180.12
47278,47278,101,0.12,281.04
47279,47279,55,0.12,231.2
47280,47280,281,0.12,100.38
47281,47281,579,0.12,40.23
47282,47282,372,0.12,180.94
47283,47283,520,0.12,56.75
47284,47284,144,0.12,235.36
47285,47285,94,0.12,220.5
47286,47286,46,0.12,43.1
47287,47287,228,0.12,90.03
47288,47288,255,0.12,92.9
47289,47289,233,0.12,161.61
47290,47290,406,0.12,302.34
47291,47291,544,0.12,46.61
47292,47292,582,0.12,355.69
47293,47293,127,0.12,187.59
47294,47294,496,0.12,11.27
47295,47295,270,0.12,134.87
47296,47296,216,0.12,292.6
47297,47297,314,0.12,236.42
47298,47298,203,0.12,5.58
47299,47299,340,0.12,35.08
47300,47300,574,0.12,217.6
47301,47301,154,0.12,47.35
47302,47302,42,0.12,96.24
47303,47303,514,0.12,349.44
47304,47304,511,0.12,405.63
47305,47305,586,0.12,9.42
47306,47306,148,0.12,312.11
47307,47307,480,0.12,78.26
47308,47308,512,0.12,247.68
47309,47309,541,0.12,23.19
47310,47310,38,0.12,50.69
47311,47311,357,0.12,33.78
47312,47312,597,0.12,163.32
47313,47313,575,0.12,65.58
47314,47314,599,0.12,141.66
47315,47315,126,0.12,41.87
47316,47316,22,0.12,114.75
47317,47317,494,0.12,119.64
47318,47318,536,0.12,4.34
47319,47319,445,0.12,20.83
47320,47320,147,0.12,391.62
47321,47321,436,0.12,132.43
47322,47322,431,0.12,107.52
47323,47323,79,0.12,82.41
47324,47324,43,0.12,291.22
47325,47325,14,0.12,17.71
47326,47326,86,0.12,97.83
47327,47327,228,0.12,377.31
47328,47328,1,0.12,73.23
47329,47329,78,0.12,224.38
47330,47330,185,0.12,50.32
47331,47331,552,0.12,94.18
47332,47332,597,0.12,85.85
47333,47333,99,0.12,160.12
47334,47334,197,0.12,31.84
47335,47335,265,0.12,76.98
47336,47336,181,0.12,57.75
47337,47337,406,0.12,60.2
47338,47338,344,0.12,38.83
47339,47339,445,0.12,9.99
47340,47340,472,0.12,41.99
47341,47341,356,0.12,92.93
47342,47342,14,0.12,112.88
47343,47343,378,0.12,152.68
47344,47344,362,0.12,88.15
47345,47345,262,0.12,190.35
47346,47346,90,0.12,271.55
47347,47347,222,0.12,297.37
47348,47348,8,0.12,139.05
47349,47349,446,0.12,71.73
47350,47350,393,0.12,314.85
47351,47351,220,0.12,406.14
47352,47352,565,0.12,160.82
47353,47353,265,0.12,123.98
47354,47354,312,0.12,63.4
47355,47355,516,0.12,192.87
47356,47356,177,0.12,318.73
47357,47357,224,0.12,19.47
47358,47358,172,0.12,41.62
47359,47359,301,0.12,28.62
47360,47360,149,0.12,12.36
47361,47361,350,0.12,89.66
47362,47362,77,0.12,50.52
47363,47363,412,0.12,48.28
47364,47364,61,0.12,43.29
47365,47365,320,0.12,48.73
47366,47366,590,0.12,255.9
47367,47367,173,0.12,105.75
47368,47368,568,0.12,273.76
47369,47369,585,0.12,134.8
47370,47370,338,0.12,126.67
47371,47371,184,0.12,340.33
47372,47372,448,0.12,96.76
47373,47373,69,0.12,168.26
47374,47374,486,0.12,73.75
47375,47375,263,0.12,234.68
47376,47376,159,0.12,296.55
47377,47377,359,0.12,118.25
47378,47378,495,0.12,116.03
47379,47379,5,0.12,192.67
47380,47380,588,0.12,407.99
47381,47381,393,0.12,377.25
47382,47382,284,0.12,42.6
47383,47383,392,0.12,224.77
47384,47384,224,0.12,7.15
47385,47385,190,0.12,145.5
47386,47386,520,0.12,25.34
47387,47387,224,0.12,96.99
47388,47388,17,0.12,205.29
47389,47389,262,0.12,37.88
47390,47390,235,0.12,7.31
47391,47391,69,0.12,314.52
47392,47392,224,0.12,263.03
47393,47393,424,0.12,317.16
47394,47394,231,0.12,110.8
47395,47395,324,0.12,76.71
47396,47396,242,0.12,117.92
47397,47397,165,0.12,87.88
47398,47398,586,0.12,28.27
47399,47399,5,0.12,42.44
47400,47400,127,0.12,166.3
47401,47401,532,0.12,18.06
47402,47402,95,0.12,8.0
47403,47403,237,0.12,343.49
47404,47404,230,0.12,187.01
47405,47405,348,0.12,244.03
47406,47406,255,0.12,315.4
47407,47407,286,0.12,269.96
47408,47408,340,0.12,95.01
47409,47409,191,0.12,201.47
47410,47410,195,0.12,216.29
47411,47411,316,0.12,226.68
47412,47412,132,0.12,82.33
47413,47413,219,0.12,14.99
47414,47414,74,0.12,170.5
47415,47415,407,0.12,155.6
47416,47416,14,0.12,26.56
47417,47417,168,0.12,56.33
47418,47418,194,0.12,8.15
47419,47419,394,0.12,296.67
47420,47420,226,0.12,198.74
47421,47421,76,0.12,103.62
47422,47422,540,0.12,170.62
47423,47423,499,0.12,204.53
47424,47424,326,0.12,69.17
47425,47425,476,0.12,53.98
47426,47426,125,0.12,71.24
47427,47427,579,0.12,126.33
47428,47428,383,0.12,294.96
47429,47429,41,0.12,31.96
47430,47430,347,0.12,58.76
47431,47431,215,0.12,90.03
47432,47432,269,0.12,107.69
47433,47433,117,0.12,70.07
47434,47434,386,0.12,35.02
47435,47435,438,0.12,87.98
47436,47436,46,0.12,106.55
47437,47437,253,0.12,259.35
47438,47438,256,0.12,223.62
47439,47439,443,0.12,6.68
47440,47440,117,0.12,15.7
47441,47441,375,0.12,140.29
47442,47442,321,0.12,77.96
47443,47443,100,0.12,118.68
47444,47444,131,0.12,72.75
47445,47445,349,0.12,153.1
47446,47446,13,0.12,127.96
47447,47447,374,0.12,104.71
47448,47448,559,0.12,153.45
47449,47449,509,0.12,26.81
47450,47450,149,0.12,101.87
47451,47451,505,0.12,72.31
47452,47452,545,0.12,292.51
47453,47453,538,0.12,141.79
47454,47454,5,0.12,255.73
47455,47455,440,0.12,263.46
47456,47456,403,0.12,182.71
47457,47457,357,0.12,114.23
47458,47458,298,0.12,158.94
47459,47459,526,0.12,158.83
47460,47460,384,0.12,244.41
47461,47461,419,0.12,135.64
47462,47462,565,0.12,226.76
47463,47463,329,0.12,10.85
47464,47464,200,0.12,84.31
47465,47465,546,0.12,192.32
47466,47466,288,0.12,17.15
47467,47467,437,0.12,40.68
47468,47468,46,0.12,223.93
47469,47469,237,0.12,9.68
47470,47470,229,0.12,112.58
47471,47471,331,0.12,218.83
47472,47472,237,0.12,18.8
47473,47473,458,0.12,283.91
47474,47474,517,0.12,10.55
47475,47475,247,0.12,110.79
47476,47476,301,0.12,35.97
47477,47477,415,0.12,9.59
47478,47478,516,0.12,97.8
47479,47479,80,0.12,248.74
47480,47480,55,0.12,135.32
47481,47481,69,0.12,229.28
47482,47482,253,0.12,271.51
47483,47483,107,0.12,74.14
47484,47484,260,0.12,62.24
47485,47485,316,0.12,62.85
47486,47486,98,0.12,152.28
47487,47487,224,0.12,38.0
47488,47488,184,0.12,67.81
47489,47489,130,0.12,19.13
47490,47490,52,0.12,320.13
47491,47491,454,0.12,200.08
47492,47492,546,0.12,186.74
47493,47493,295,0.12,115.99
47494,47494,277,0.12,6.5
47495,47495,413,0.12,116.21
47496,47496,151,0.12,136.9
47497,47497,43,0.12,70.78
47498,47498,54,0.12,423.52
47499,47499,591,0.12,118.89
47500,47500,85,0.12,383.64
47501,47501,524,0.12,295.22
47502,47502,540,0.12,57.07
47503,47503,568,0.12,154.04
47504,47504,42,0.12,162.3
47505,47505,407,0.12,136.92
47506,47506,459,0.12,69.79
47507,47507,220,0.12,83.55
47508,47508,288,0.12,212.45
47509,47509,314,0.12,105.5
47510,47510,26,0.12,60.95
47511,47511,249,0.12,274.77
47512,47512,498,0.12,43.5
47513,47513,229,0.12,182.78
47514,47514,338,0.12,59.54
47515,47515,339,0.12,40.22
47516,47516,149,0.12,36.44
47517,47517,197,0.12,85.88
47518,47518,56,0.12,115.35
47519,47519,134,0.12,22.69
47520,47520,8,0.12,345.33
47521,47521,445,0.12,311.2
47522,47522,159,0.12,191.14
47523,47523,95,0.12,39.7
47524,47524,558,0.12,67.26
47525,47525,88,0.12,102.29
47526,47526,256,0.12,31.15
47527,47527,145,0.12,104.57
47528,47528,20,0.12,53.22
47529,47529,197,0.12,73.15
47530,47530,153,0.12,115.61
47531,47531,104,0.12,39.59
47532,47532,145,0.12,186.0
47533,47533,32,0.12,186.88
47534,47534,537,0.12,76.95
47535,47535,145,0.12,62.0
47536,47536,349,0.12,37.28
47537,47537,44,0.12,424.63
47538,47538,279,0.12,149.53
47539,47539,389,0.12,306.46
47540,47540,164,0.12,316.61
47541,47541,176,0.12,84.19
