order_item_id,order_id,product_id,seller_id,quantity,unit_price,line_total
40760,20408,5797,562,3,509.04,1527.12
40761,20409,51,98,4,630.28,2521.12
40762,20410,4522,463,3,772.21,2316.63
40763,20410,9962,247,2,5.86,11.72
40764,20411,8595,582,3,804.75,2414.25
40765,20411,2142,496,3,46.96,140.88
40766,20412,4432,45,3,647.96,1943.88
40767,20412,1260,59,2,316.09,632.18
40768,20413,2283,579,4,167.63,670.52
40769,20413,3530,494,4,849.52,3398.08
40770,20413,879,247,2,356.95,713.9
40771,20414,4642,464,1,433.0,433.0
40772,20414,860,339,4,673.34,2693.36
40773,20415,10803,140,4,688.09,2752.36
40774,20415,3006,443,2,514.68,1029.36
40775,20416,7839,408,2,92.84,185.68
40776,20416,3060,408,2,839.26,1678.52
40777,20416,5872,488,1,627.3,627.3
40778,20417,6487,482,3,406.92,1220.76
40779,20418,9800,548,4,718.15,2872.6
40780,20418,8770,129,3,208.43,625.29
40781,20418,9076,448,4,507.57,2030.28
40782,20419,9818,64,2,299.7,599.4
40783,20419,411,350,3,707.88,2123.64
40784,20419,1006,564,3,320.05,960.15
40785,20420,6710,282,4,109.62,438.48
40786,20420,1941,539,4,117.55,470.2
40787,20421,3754,432,3,829.74,2489.22
40788,20421,6919,513,1,159.93,159.93
40789,20422,9478,316,2,740.24,1480.48
40790,20422,3192,571,3,873.6,2620.8
40791,20422,2779,548,1,430.25,430.25
40792,20423,4076,396,1,251.2,251.2
40793,20423,2219,527,4,170.26,681.04
40794,20424,9633,390,1,574.4,574.4
40795,20424,4894,85,4,572.21,2288.84
40796,20424,7457,70,4,82.48,329.92
40797,20425,716,548,3,384.32,1152.96
40798,20426,2678,512,4,30.04,120.16
40799,20427,5851,323,2,892.72,1785.44
40800,20427,8799,473,2,380.22,760.44
40801,20427,4296,193,1,239.08,239.08
40802,20428,8112,407,1,855.75,855.75
40803,20428,8606,538,4,684.21,2736.84
40804,20428,3527,203,3,393.31,1179.93
40805,20429,1935,126,3,374.6,1123.8
40806,20429,9063,585,3,889.51,2668.53
40807,20429,5937,352,3,584.32,1752.96
40808,20430,1521,25,4,248.4,993.6
40809,20430,6904,455,2,649.5,1299.0
40810,20431,11083,303,3,387.77,1163.31
40811,20432,3323,8,3,719.44,2158.32
40812,20433,8457,552,2,827.78,1655.56
40813,20434,11144,237,3,52.21,156.63
40814,20435,9704,494,3,646.22,1938.66
40815,20436,4406,572,2,888.74,1777.48
40816,20436,4897,225,1,674.23,674.23
40817,20437,1421,13,1,608.67,608.67
40818,20437,11086,425,1,131.63,131.63
40819,20437,1526,558,3,339.06,1017.18
40820,20438,3753,11,3,406.76,1220.28
40821,20438,9668,489,4,206.36,825.44
40822,20439,8282,576,3,398.44,1195.32
40823,20440,6557,145,2,871.97,1743.94
40824,20441,7723,206,1,790.35,790.35
40825,20442,586,366,1,32.65,32.65
40826,20442,2607,90,4,536.1,2144.4
40827,20442,520,77,3,803.92,2411.76
40828,20443,10072,229,3,585.8,1757.4
40829,20443,4562,373,1,546.92,546.92
40830,20443,2597,154,2,711.39,1422.78
40831,20444,4833,191,2,646.9,1293.8
40832,20444,1512,124,3,574.85,1724.55
40833,20444,10604,438,4,292.0,1168.0
40834,20445,11381,100,3,247.25,741.75
40835,20445,6166,262,1,413.42,413.42
40836,20445,5792,72,2,199.17,398.34
40837,20446,6726,368,3,585.74,1757.22
40838,20447,5415,273,1,858.57,858.57
40839,20447,2216,272,1,501.01,501.01
40840,20448,10941,228,2,139.33,278.66
40841,20448,878,484,2,275.78,551.56
40842,20448,7396,49,4,726.57,2906.28
40843,20449,5685,292,2,413.62,827.24
40844,20450,530,570,2,285.28,570.56
40845,20450,5211,22,4,645.36,2581.44
40846,20451,6849,161,2,113.5,227.0
40847,20451,6232,211,2,728.49,1456.98
40848,20451,9534,230,4,50.88,203.52
40849,20452,2564,182,3,804.2,2412.6
40850,20452,9367,107,2,769.12,1538.24
40851,20452,4493,395,2,897.92,1795.84
40852,20453,1938,385,2,42.47,84.94
40853,20454,2115,555,1,772.03,772.03
40854,20454,3381,205,1,379.21,379.21
40855,20455,9515,143,2,626.49,1252.98
40856,20455,6374,96,2,647.78,1295.56
40857,20455,3567,72,2,687.88,1375.76
40858,20456,7187,200,4,246.79,987.16
40859,20457,7666,576,1,597.23,597.23
40860,20457,9727,150,4,397.64,1590.56
40861,20457,10084,348,1,460.98,460.98
40862,20458,5782,560,4,83.02,332.08
40863,20458,3585,252,3,53.59,160.77
40864,20458,4935,270,2,598.57,1197.14
40865,20459,6104,388,2,756.06,1512.12
40866,20459,2619,516,4,194.23,776.92
40867,20459,1860,65,4,861.64,3446.56
40868,20460,11193,525,1,127.07,127.07
40869,20460,11115,324,2,303.69,607.38
40870,20461,3754,432,1,829.74,829.74
40871,20462,9331,30,1,626.46,626.46
40872,20462,4637,576,3,552.08,1656.24
40873,20462,2537,424,3,660.76,1982.28
40874,20463,5885,309,4,257.24,1028.96
40875,20463,4799,178,3,823.67,2471.01
40876,20463,4511,253,4,123.59,494.36
40877,20464,839,458,1,431.73,431.73
40878,20465,11652,229,4,435.38,1741.52
40879,20466,11614,178,2,497.06,994.12
40880,20467,231,277,4,480.66,1922.64
40881,20467,11603,383,2,680.47,1360.94
40882,20467,10482,524,4,151.83,607.32
40883,20468,11148,213,2,825.53,1651.06
40884,20469,8488,72,1,105.68,105.68
40885,20470,9924,95,3,545.27,1635.81
40886,20470,2213,249,2,138.56,277.12
40887,20470,7487,66,1,831.46,831.46
40888,20471,1565,549,3,653.27,1959.81
40889,20471,4914,3,2,507.24,1014.48
40890,20472,2304,425,3,544.66,1633.98
40891,20472,2356,210,3,369.59,1108.77
40892,20473,9234,251,1,687.94,687.94
40893,20473,6687,558,4,405.72,1622.88
40894,20474,5002,213,3,353.29,1059.87
40895,20474,11338,547,4,144.94,579.76
40896,20474,2278,521,1,370.68,370.68
40897,20475,9695,168,1,151.26,151.26
40898,20475,9809,365,2,301.32,602.64
40899,20476,7176,17,2,631.51,1263.02
40900,20476,10960,552,1,820.38,820.38
40901,20476,10325,452,3,813.06,2439.18
40902,20477,8439,61,3,544.44,1633.32
40903,20477,67,546,1,400.63,400.63
40904,20477,11551,261,2,876.5,1753.0
40905,20478,788,456,4,391.87,1567.48
40906,20479,1727,169,3,147.47,442.41
40907,20480,8787,462,4,831.48,3325.92
40908,20481,11064,51,1,395.98,395.98
40909,20481,6055,287,4,320.94,1283.76
40910,20481,4177,566,1,862.24,862.24
40911,20482,6362,116,1,566.71,566.71
40912,20482,1776,53,2,890.03,1780.06
40913,20482,7393,206,1,640.88,640.88
40914,20483,5059,120,4,87.98,351.92
40915,20483,595,572,2,150.52,301.04
40916,20484,5092,34,2,347.36,694.72
40917,20484,8438,29,1,173.76,173.76
40918,20485,7970,512,1,514.59,514.59
40919,20486,6507,121,4,890.91,3563.64
40920,20487,3070,530,1,559.22,559.22
40921,20488,7019,259,2,144.89,289.78
40922,20488,10169,89,3,528.7,1586.1
40923,20488,6198,359,4,328.47,1313.88
40924,20489,11039,562,2,248.73,497.46
40925,20490,6371,94,4,454.94,1819.76
40926,20491,11846,506,4,646.7,2586.8
40927,20492,7703,285,1,566.34,566.34
40928,20492,3449,101,1,123.52,123.52
40929,20493,934,240,2,841.6,1683.2
40930,20493,2558,103,3,897.11,2691.33
40931,20494,2598,98,3,18.62,55.86
40932,20494,8344,51,2,40.97,81.94
40933,20495,7288,441,2,600.14,1200.28
40934,20495,10022,423,4,509.39,2037.56
40935,20496,9112,164,1,822.44,822.44
40936,20496,5075,452,4,413.3,1653.2
40937,20497,1309,227,3,291.67,875.01
40938,20497,4492,426,3,183.81,551.43
40939,20497,11266,242,3,398.67,1196.01
40940,20498,9369,168,3,429.85,1289.55
40941,20498,6237,513,4,887.74,3550.96
40942,20499,5386,76,2,241.0,482.0
40943,20499,4069,363,3,206.01,618.03
40944,20499,2690,147,4,708.93,2835.72
40945,20500,6381,210,2,44.11,88.22
40946,20501,3398,192,4,809.14,3236.56
40947,20501,5497,233,3,619.73,1859.19
40948,20501,1731,137,3,885.4,2656.2
40949,20502,2305,105,4,817.72,3270.88
40950,20503,7521,229,1,461.82,461.82
40951,20503,5727,410,1,582.2,582.2
40952,20504,935,111,4,386.17,1544.68
40953,20504,11577,363,4,193.13,772.52
40954,20504,801,390,1,527.58,527.58
40955,20505,5744,55,2,802.52,1605.04
40956,20505,9788,598,2,195.54,391.08
40957,20506,2743,454,1,240.07,240.07
40958,20507,5391,140,3,130.03,390.09
40959,20508,4407,144,1,382.85,382.85
40960,20509,2834,304,3,169.28,507.84
40961,20509,3212,152,2,770.83,1541.66
40962,20510,2427,87,3,397.35,1192.05
40963,20511,8934,215,2,750.22,1500.44
40964,20511,8461,325,2,202.25,404.5
40965,20511,2590,315,2,630.5,1261.0
40966,20512,4385,241,4,809.24,3236.96
40967,20513,5745,40,4,607.91,2431.64
40968,20513,9534,230,4,50.88,203.52
40969,20513,4365,430,4,32.49,129.96
40970,20514,9822,293,2,536.3,1072.6
40971,20515,7396,49,1,726.57,726.57
40972,20516,346,208,1,434.97,434.97
40973,20516,11361,339,4,107.61,430.44
40974,20516,8762,588,2,208.8,417.6
40975,20517,5635,48,3,330.03,990.09
40976,20517,1541,562,4,358.48,1433.92
40977,20518,3701,212,3,187.32,561.96
40978,20519,7718,575,1,539.04,539.04
40979,20519,4970,8,3,248.52,745.56
40980,20519,11673,232,2,856.22,1712.44
40981,20520,2226,357,1,26.5,26.5
40982,20520,3551,451,3,193.83,581.49
40983,20520,3167,33,2,305.01,610.02
40984,20521,1208,443,2,55.69,111.38
40985,20522,1963,138,1,551.03,551.03
40986,20523,2482,332,4,361.94,1447.76
40987,20523,7891,223,3,627.39,1882.17
40988,20523,4610,171,4,47.38,189.52
40989,20524,5881,55,2,403.23,806.46
40990,20524,2816,597,4,840.7,3362.8
40991,20525,10270,398,4,693.79,2775.16
40992,20525,9487,529,1,550.03,550.03
40993,20526,10390,220,3,331.15,993.45
40994,20526,7290,554,1,659.38,659.38
40995,20527,1568,340,1,103.15,103.15
40996,20527,7180,466,2,529.04,1058.08
40997,20527,1273,397,3,369.77,1109.31
40998,20528,6558,279,1,35.99,35.99
40999,20529,726,60,1,845.25,845.25
41000,20529,3706,572,2,893.19,1786.38
41001,20529,1398,132,1,687.04,687.04
41002,20530,9073,256,3,45.5,136.5
41003,20530,7651,547,1,333.48,333.48
41004,20531,6779,188,2,176.39,352.78
41005,20531,6557,145,1,871.97,871.97
41006,20532,11570,275,4,273.96,1095.84
41007,20533,5100,435,3,479.37,1438.11
41008,20533,9025,254,3,554.57,1663.71
41009,20534,2090,490,2,59.66,119.32
41010,20534,3518,307,1,168.55,168.55
41011,20535,4921,530,2,581.45,1162.9
41012,20535,4351,111,4,331.45,1325.8
41013,20535,3280,311,2,511.22,1022.44
41014,20536,11974,69,1,808.1,808.1
41015,20537,5849,238,4,409.6,1638.4
41016,20537,1231,325,3,278.71,836.13
41017,20537,9765,46,1,354.97,354.97
41018,20538,6511,140,4,622.8,2491.2
41019,20539,10901,250,3,444.36,1333.08
41020,20539,7530,316,2,523.71,1047.42
41021,20540,5558,421,3,31.15,93.45
41022,20540,6795,361,4,588.16,2352.64
41023,20540,7186,162,1,767.62,767.62
41024,20541,3384,422,4,56.7,226.8
41025,20541,6029,84,2,163.78,327.56
41026,20542,4135,227,4,32.4,129.6
41027,20542,5056,349,2,702.63,1405.26
41028,20542,7170,451,2,593.11,1186.22
41029,20543,8557,578,1,859.41,859.41
41030,20543,6437,373,2,118.57,237.14
41031,20543,147,246,3,600.24,1800.72
41032,20544,6774,424,2,633.08,1266.16
41033,20544,3605,416,4,123.52,494.08
41034,20545,3865,488,2,438.88,877.76
41035,20546,5673,529,1,29.35,29.35
41036,20547,147,246,1,600.24,600.24
41037,20547,8625,65,1,816.65,816.65
41038,20547,10483,511,2,637.31,1274.62
41039,20548,8009,328,1,296.16,296.16
41040,20549,9006,299,1,132.67,132.67
41041,20549,10086,71,4,256.62,1026.48
41042,20550,3840,456,3,185.18,555.54
41043,20551,3621,44,3,322.59,967.77
41044,20551,1951,134,4,651.4,2605.6
41045,20551,134,175,2,340.3,680.6
41046,20552,2035,416,2,687.97,1375.94
41047,20552,5135,136,3,557.59,1672.77
41048,20552,2581,179,1,326.45,326.45
41049,20553,10459,375,1,639.07,639.07
41050,20553,10479,488,2,723.79,1447.58
41051,20553,11220,280,4,110.34,441.36
41052,20554,5148,597,3,146.8,440.4
41053,20555,10659,457,3,102.14,306.42
41054,20556,6817,166,2,541.72,1083.44
41055,20556,8668,243,1,125.78,125.78
41056,20556,4022,190,2,391.39,782.78
41057,20557,6129,581,1,139.78,139.78
41058,20557,2671,246,1,283.46,283.46
41059,20558,609,559,4,341.48,1365.92
41060,20558,8249,165,2,221.06,442.12
41061,20558,2491,75,3,32.41,97.23
41062,20559,982,82,3,821.54,2464.62
41063,20560,10303,342,3,626.55,1879.65
41064,20560,1801,4,4,323.09,1292.36
41065,20560,7149,262,1,387.31,387.31
41066,20561,8114,135,1,840.11,840.11
41067,20562,2919,382,4,142.51,570.04
41068,20562,678,242,2,70.25,140.5
41069,20562,9516,52,1,845.17,845.17
41070,20563,872,393,2,520.2,1040.4
41071,20563,8575,75,3,758.77,2276.31
41072,20563,10452,64,1,371.25,371.25
41073,20564,7262,159,4,73.05,292.2
41074,20564,1077,312,1,833.13,833.13
41075,20565,2802,113,3,478.46,1435.38
41076,20565,5023,474,4,161.75,647.0
41077,20565,11092,136,4,805.18,3220.72
41078,20566,10507,129,2,101.44,202.88
41079,20566,8584,383,3,301.43,904.29
41080,20567,11746,377,4,756.89,3027.56
41081,20567,11930,167,3,755.78,2267.34
41082,20568,5033,335,3,80.58,241.74
41083,20569,6054,213,1,130.73,130.73
41084,20569,7134,370,3,181.65,544.95
41085,20570,5158,161,4,824.62,3298.48
41086,20571,9458,268,3,91.71,275.13
41087,20571,4409,107,3,731.99,2195.97
41088,20571,2629,173,3,679.81,2039.43
41089,20572,7853,95,3,5.89,17.67
41090,20573,11196,423,4,899.22,3596.88
41091,20573,7883,426,4,838.24,3352.96
41092,20573,10091,62,3,661.29,1983.87
41093,20574,10830,113,3,196.97,590.91
41094,20575,1834,295,4,227.87,911.48
41095,20575,6684,305,2,856.88,1713.76
41096,20576,966,545,2,348.2,696.4
41097,20577,4737,384,4,248.98,995.92
41098,20578,5179,309,1,657.08,657.08
41099,20578,3957,551,1,526.84,526.84
41100,20579,7909,273,4,252.89,1011.56
41101,20580,9608,416,3,352.53,1057.59
41102,20581,6150,303,4,809.13,3236.52
41103,20581,10328,193,1,558.13,558.13
41104,20582,8328,12,2,880.75,1761.5
41105,20582,10971,451,3,668.19,2004.57
41106,20583,10672,93,1,189.68,189.68
41107,20583,7425,220,1,846.13,846.13
41108,20584,2215,562,3,160.06,480.18
41109,20585,2167,44,1,722.44,722.44
41110,20585,4957,32,1,762.5,762.5
41111,20585,2067,169,4,95.97,383.88
41112,20586,11288,143,3,295.98,887.94
41113,20587,4500,247,1,712.13,712.13
41114,20587,6496,29,2,543.92,1087.84
41115,20587,7794,442,2,598.36,1196.72
41116,20588,7039,583,2,351.0,702.0
41117,20588,9208,314,2,241.25,482.5
41118,20588,2531,263,1,632.08,632.08
41119,20589,8711,507,4,635.88,2543.52
41120,20590,3494,225,3,336.8,1010.4
41121,20590,3054,335,4,596.49,2385.96
41122,20591,7036,341,1,421.65,421.65
41123,20592,3861,341,2,48.41,96.82
41124,20592,8950,506,2,286.66,573.32
41125,20592,2313,27,4,423.2,1692.8
41126,20593,1079,238,1,279.93,279.93
41127,20593,6747,434,4,479.44,1917.76
41128,20594,3785,67,2,557.07,1114.14
41129,20595,9570,357,4,827.27,3309.08
41130,20595,954,96,4,348.73,1394.92
41131,20595,6229,161,3,789.41,2368.23
41132,20596,1999,28,4,142.81,571.24
41133,20597,11586,279,4,201.21,804.84
41134,20597,3137,22,1,871.2,871.2
41135,20598,8906,154,4,705.61,2822.44
41136,20598,452,171,2,342.9,685.8
41137,20598,9043,126,2,756.09,1512.18
41138,20599,11745,346,1,51.71,51.71
41139,20599,4259,402,3,837.66,2512.98
41140,20599,5232,521,2,638.4,1276.8
41141,20600,1663,238,3,87.57,262.71
41142,20600,9521,97,3,707.03,2121.09
41143,20600,3059,454,2,344.11,688.22
41144,20601,8019,44,2,785.14,1570.28
41145,20601,5889,484,2,326.47,652.94
41146,20601,10798,468,3,889.7,2669.1
41147,20602,8700,512,3,443.85,1331.55
41148,20602,5836,134,4,363.28,1453.12
41149,20603,3767,415,2,197.24,394.48
41150,20603,2581,179,3,326.45,979.35
41151,20604,9170,4,3,310.08,930.24
41152,20604,5060,21,3,310.1,930.3
41153,20604,9150,39,4,121.81,487.24
41154,20605,321,226,2,638.88,1277.76
41155,20605,1032,439,3,116.02,348.06
41156,20605,175,374,3,612.97,1838.91
41157,20606,3285,365,1,324.43,324.43
41158,20607,2160,453,3,272.28,816.84
41159,20607,3193,277,1,745.3,745.3
41160,20607,9410,330,3,477.06,1431.18
41161,20608,4640,429,2,459.85,919.7
41162,20609,4109,490,4,886.0,3544.0
41163,20609,11843,238,1,655.54,655.54
41164,20609,11340,393,4,785.93,3143.72
41165,20610,10891,460,3,444.36,1333.08
41166,20610,5682,461,1,831.79,831.79
41167,20610,3319,482,4,143.38,573.52
41168,20611,4335,380,4,386.68,1546.72
41169,20612,11638,158,4,278.3,1113.2
41170,20612,4292,88,2,190.12,380.24
41171,20613,202,456,2,15.37,30.74
41172,20613,7868,305,4,417.81,1671.24
41173,20614,9955,42,1,335.32,335.32
41174,20615,5999,424,2,277.26,554.52
41175,20615,8037,324,1,274.91,274.91
41176,20616,2413,270,4,151.87,607.48
41177,20616,2076,463,1,615.42,615.42
41178,20616,2325,585,3,875.39,2626.17
41179,20617,2451,593,1,123.89,123.89
41180,20617,6932,461,1,734.05,734.05
41181,20618,2153,575,4,546.53,2186.12
41182,20619,9325,588,1,77.22,77.22
41183,20619,4903,50,3,302.81,908.43
41184,20619,10642,380,3,609.64,1828.92
41185,20620,10944,4,3,256.7,770.1
41186,20620,2211,220,4,638.58,2554.32
41187,20621,4248,266,4,313.39,1253.56
41188,20621,10261,429,1,94.32,94.32
41189,20621,4116,297,4,111.7,446.8
41190,20622,3110,253,3,587.33,1761.99
41191,20623,11266,242,2,398.67,797.34
41192,20623,10964,369,1,107.03,107.03
41193,20624,720,585,1,39.54,39.54
41194,20625,11635,374,3,646.68,1940.04
41195,20625,126,170,3,387.04,1161.12
41196,20626,4952,298,1,502.58,502.58
41197,20626,10547,301,2,208.53,417.06
41198,20627,2351,43,2,395.13,790.26
41199,20627,6600,183,2,81.64,163.28
41200,20627,6852,215,3,732.5,2197.5
41201,20628,5858,213,2,719.06,1438.12
41202,20629,7544,415,3,549.75,1649.25
41203,20629,2648,426,1,795.69,795.69
41204,20629,10514,389,1,778.8,778.8
41205,20630,6999,399,2,388.04,776.08
41206,20630,3308,108,3,569.15,1707.45
41207,20630,8037,324,2,274.91,549.82
41208,20631,1902,436,3,551.79,1655.37
41209,20631,4763,419,1,440.73,440.73
41210,20632,8238,34,4,318.33,1273.32
41211,20632,1108,342,4,611.5,2446.0
41212,20633,9611,342,3,613.06,1839.18
41213,20633,10242,107,1,297.35,297.35
41214,20634,9015,26,3,471.02,1413.06
41215,20635,3331,366,1,396.04,396.04
41216,20635,465,229,4,411.88,1647.52
41217,20636,3610,391,2,587.6,1175.2
41218,20636,6095,508,2,474.36,948.72
41219,20637,11983,226,4,106.3,425.2
41220,20638,11890,332,2,438.98,877.96
41221,20639,4975,275,3,867.11,2601.33
41222,20640,10268,246,4,74.89,299.56
41223,20640,10966,414,1,601.86,601.86
41224,20640,9969,300,1,443.63,443.63
41225,20641,2715,65,4,835.17,3340.68
41226,20641,2244,405,4,474.7,1898.8
41227,20641,10644,387,4,7.88,31.52
41228,20642,1205,173,2,640.23,1280.46
41229,20642,6943,175,2,745.04,1490.08
41230,20642,6078,106,2,801.5,1603.0
41231,20643,11472,318,2,499.12,998.24
41232,20643,7898,88,4,394.97,1579.88
41233,20643,4660,58,2,818.81,1637.62
41234,20644,2893,297,4,275.32,1101.28
41235,20644,5869,344,4,640.28,2561.12
41236,20644,1053,123,2,181.25,362.5
41237,20645,610,99,3,476.27,1428.81
41238,20646,9346,169,4,233.78,935.12
41239,20646,8065,194,1,495.07,495.07
41240,20647,9324,276,2,615.44,1230.88
41241,20647,5145,478,3,748.28,2244.84
41242,20648,1115,95,4,703.62,2814.48
41243,20649,11869,257,4,194.44,777.76
41244,20650,7398,64,1,711.76,711.76
41245,20650,4150,144,4,132.82,531.28
41246,20651,1622,403,1,64.55,64.55
41247,20651,1874,45,1,423.03,423.03
41248,20651,9630,272,4,216.03,864.12
41249,20652,1341,397,1,512.41,512.41
41250,20652,1423,583,1,655.79,655.79
41251,20653,10880,62,2,209.33,418.66
41252,20654,11185,389,2,851.27,1702.54
41253,20654,11848,434,3,314.91,944.73
41254,20654,1381,88,1,336.11,336.11
41255,20655,8759,170,1,836.01,836.01
41256,20655,11676,69,1,382.89,382.89
41257,20655,4221,386,3,647.55,1942.65
41258,20656,2658,87,1,463.36,463.36
41259,20657,83,341,1,573.63,573.63
41260,20657,7069,489,2,169.99,339.98
41261,20658,11298,343,2,100.8,201.6
41262,20658,11167,308,4,789.02,3156.08
41263,20659,8808,226,1,752.62,752.62
41264,20659,6841,371,3,431.29,1293.87
41265,20660,3585,252,1,53.59,53.59
41266,20660,11989,353,1,739.33,739.33
41267,20661,2688,341,2,755.69,1511.38
41268,20662,8452,572,3,417.91,1253.73
41269,20662,3254,118,1,33.37,33.37
41270,20663,30,401,1,483.36,483.36
41271,20663,7083,20,3,224.99,674.97
41272,20664,2161,505,3,307.4,922.2
41273,20665,3672,47,4,627.02,2508.08
41274,20666,11873,107,1,99.68,99.68
41275,20666,9366,435,4,478.45,1913.8
41276,20666,2647,24,2,149.89,299.78
41277,20667,2397,429,2,632.03,1264.06
41278,20668,8440,444,3,523.79,1571.37
41279,20669,4749,154,2,671.64,1343.28
41280,20669,266,37,4,419.43,1677.72
41281,20669,459,167,3,395.1,1185.3
41282,20670,10296,473,2,108.7,217.4
41283,20670,3840,456,3,185.18,555.54
41284,20670,833,470,1,94.2,94.2
41285,20671,7939,540,1,473.95,473.95
41286,20672,5071,358,3,378.08,1134.24
41287,20672,7813,474,4,810.68,3242.72
41288,20673,8841,65,4,100.05,400.2
41289,20673,5594,73,2,581.28,1162.56
41290,20674,7994,230,1,514.39,514.39
41291,20674,4083,308,3,197.62,592.86
41292,20675,4604,97,2,538.75,1077.5
41293,20675,490,80,1,760.93,760.93
41294,20676,11494,263,2,250.38,500.76
41295,20676,1412,590,2,631.46,1262.92
41296,20676,10702,136,4,686.42,2745.68
41297,20677,9459,334,1,675.21,675.21
41298,20677,2682,344,4,327.63,1310.52
41299,20678,9925,27,2,413.3,826.6
41300,20678,1505,80,3,100.99,302.97
41301,20679,8204,287,4,247.74,990.96
41302,20680,2829,3,2,846.22,1692.44
41303,20681,5390,130,2,696.02,1392.04
41304,20681,2362,440,3,587.0,1761.0
41305,20681,3445,412,1,72.34,72.34
41306,20682,5592,559,4,143.77,575.08
41307,20682,8700,512,4,443.85,1775.4
41308,20683,2158,427,2,860.2,1720.4
41309,20684,2873,160,3,540.91,1622.73
41310,20684,7142,403,4,595.58,2382.32
41311,20684,1800,204,2,42.55,85.1
41312,20685,1951,134,1,651.4,651.4
41313,20686,11809,114,1,777.21,777.21
41314,20687,2042,409,1,138.3,138.3
41315,20687,6801,145,4,570.84,2283.36
41316,20688,8211,524,4,363.29,1453.16
41317,20689,10120,585,4,42.55,170.2
41318,20690,191,56,1,841.44,841.44
41319,20690,3999,235,4,5.7,22.8
41320,20691,11094,523,4,282.19,1128.76
41321,20691,7546,444,2,898.86,1797.72
41322,20692,2233,420,3,678.62,2035.86
41323,20692,4989,463,2,568.1,1136.2
41324,20692,1644,390,1,489.42,489.42
41325,20693,6805,59,3,122.86,368.58
41326,20694,5441,335,1,145.51,145.51
41327,20694,6426,378,4,50.37,201.48
41328,20694,4436,145,3,180.57,541.71
41329,20695,6890,143,2,49.9,99.8
41330,20695,11158,322,1,236.23,236.23
41331,20695,6540,383,4,215.69,862.76
41332,20696,4759,83,1,495.11,495.11
41333,20696,2542,71,3,803.69,2411.07
41334,20697,11035,195,4,100.61,402.44
41335,20697,8086,458,1,650.29,650.29
41336,20698,9795,213,4,488.09,1952.36
41337,20699,5720,24,4,639.71,2558.84
41338,20699,1290,159,3,828.39,2485.17
41339,20699,6772,123,2,750.09,1500.18
41340,20700,329,365,4,658.77,2635.08
41341,20700,7587,257,3,360.69,1082.07
41342,20700,9930,370,1,222.54,222.54
41343,20701,8339,230,1,235.45,235.45
41344,20701,11599,469,1,749.28,749.28
41345,20701,6859,49,4,464.34,1857.36
41346,20702,10920,126,4,63.91,255.64
41347,20702,2671,246,3,283.46,850.38
41348,20702,8782,275,1,705.77,705.77
41349,20703,6376,249,4,66.36,265.44
41350,20703,7183,415,1,711.18,711.18
41351,20704,3607,468,4,573.85,2295.4
41352,20705,3927,336,1,462.36,462.36
41353,20706,11787,2,3,884.43,2653.29
41354,20707,2849,204,4,124.45,497.8
41355,20708,1654,92,4,233.15,932.6
41356,20708,9530,571,3,846.94,2540.82
41357,20709,11511,452,2,431.24,862.48
41358,20709,9896,528,4,349.78,1399.12
41359,20710,9825,325,2,711.59,1423.18
41360,20711,6601,106,1,258.4,258.4
41361,20711,11214,547,4,460.39,1841.56
41362,20711,1737,74,4,553.39,2213.56
41363,20712,2840,554,2,30.07,60.14
41364,20712,11026,515,1,106.19,106.19
41365,20713,5397,424,1,418.88,418.88
41366,20713,11799,149,1,412.9,412.9
41367,20713,6726,368,2,585.74,1171.48
41368,20714,32,96,2,98.35,196.7
41369,20714,7175,195,3,567.61,1702.83
41370,20714,6541,183,3,622.13,1866.39
41371,20715,720,585,1,39.54,39.54
41372,20716,9703,305,2,98.77,197.54
41373,20716,8731,294,1,827.61,827.61
41374,20716,3719,202,2,402.18,804.36
41375,20717,1237,304,1,506.12,506.12
41376,20717,9613,408,4,483.73,1934.92
41377,20717,5629,470,4,703.96,2815.84
41378,20718,5234,47,3,566.79,1700.37
41379,20718,2849,204,4,124.45,497.8
41380,20719,5975,413,2,414.67,829.34
41381,20719,10848,559,2,711.33,1422.66
41382,20720,1777,566,1,702.8,702.8
41383,20720,1094,281,4,71.6,286.4
41384,20720,5159,277,4,482.87,1931.48
41385,20721,5604,19,3,521.23,1563.69
41386,20722,2775,580,1,429.73,429.73
41387,20722,11549,52,2,133.09,266.18
41388,20723,9874,463,1,594.52,594.52
41389,20723,1287,40,1,486.13,486.13
41390,20724,8804,248,3,53.78,161.34
41391,20724,5474,333,3,458.35,1375.05
41392,20725,8693,68,3,110.55,331.65
41393,20725,7355,572,4,685.02,2740.08
41394,20726,6331,479,1,379.82,379.82
41395,20726,584,496,1,246.58,246.58
41396,20726,6865,299,3,357.03,1071.09
41397,20727,6502,13,1,486.49,486.49
41398,20727,2738,103,2,582.09,1164.18
41399,20727,3350,126,2,427.84,855.68
41400,20728,2649,481,1,343.41,343.41
41401,20728,1768,65,4,747.44,2989.76
41402,20729,823,14,3,761.7,2285.1
41403,20729,196,58,2,323.24,646.48
41404,20730,5167,87,3,861.92,2585.76
41405,20730,10947,433,4,135.2,540.8
41406,20730,384,346,4,704.34,2817.36
41407,20731,10431,215,2,766.29,1532.58
41408,20731,9161,16,2,374.81,749.62
41409,20731,10893,70,1,650.52,650.52
41410,20732,3847,361,1,892.11,892.11
41411,20732,4845,573,1,480.09,480.09
41412,20733,10569,94,4,625.38,2501.52
