review_id,product_id,customer_id,rating,review_text,review_date
9626,1367,3731,2,"Not what I expected, quite disappointed.",2026-02-17
9627,306,4090,3,Fast shipping and good packaging.,2023-03-20
9628,10951,7445,4,Exceeded my expectations!,2025-08-16
9629,10056,7717,4,Excellent value for money.,2024-01-05
9630,5456,471,4,"Not what I expected, quite disappointed.",2026-03-20
9631,10165,7359,3,"Not what I expected, quite disappointed.",2024-06-07
9632,1046,1733,3,Exceeded my expectations!,2023-06-07
9633,490,6680,2,Fast shipping and good packaging.,2024-06-17
9634,1210,470,2,"Average product, does the job.",2023-07-19
9635,6102,88,1,Item arrived damaged.,2025-10-17
9636,8035,5907,5,Excellent value for money.,2024-08-26
9637,2038,217,1,Exceeded my expectations!,2024-12-27
9638,10932,5007,1,Fast shipping and good packaging.,2023-01-12
9639,4652,4073,4,"Not what I expected, quite disappointed.",2023-01-14
9640,5152,7698,3,Exceeded my expectations!,2024-10-31
9641,9482,1500,2,"Average product, does the job.",2024-09-10
9642,4579,6441,3,Fast shipping and good packaging.,2025-09-23
9643,11358,7761,3,Item arrived damaged.,2025-02-20
9644,1500,1327,3,Fast shipping and good packaging.,2026-02-08
9645,6397,7199,5,Works exactly as described.,2024-10-30
9646,11844,2699,5,Excellent value for money.,2024-04-19
9647,9865,1234,3,"Average product, does the job.",2023-06-28
9648,10523,2621,4,Would buy again.,2024-10-11
9649,7440,2332,2,Great quality for the price.,2023-08-08
9650,2671,5431,3,Exceeded my expectations!,2023-12-31
9651,1118,6755,5,"Not what I expected, quite disappointed.",2024-08-01
9652,377,107,4,Customer service was helpful.,2026-04-19
9653,5138,3142,3,"Average product, does the job.",2023-09-05
9654,1444,4885,4,Works exactly as described.,2024-08-15
9655,9123,3610,1,Exceeded my expectations!,2023-01-17
9656,571,5143,4,"Not what I expected, quite disappointed.",2025-05-28
9657,9338,1646,2,Works exactly as described.,2024-08-04
9658,4929,6975,1,Customer service was helpful.,2025-04-16
9659,7908,7653,1,Fast shipping and good packaging.,2026-03-09
9660,6271,4616,1,Customer service was helpful.,2023-01-10
9661,9180,5274,4,Fast shipping and good packaging.,2026-05-18
9662,4924,1922,4,"Not what I expected, quite disappointed.",2025-01-16
9663,3172,6373,5,"Average product, does the job.",2024-12-06
9664,5968,976,5,Excellent value for money.,2025-11-07
9665,8558,2469,3,Exceeded my expectations!,2024-03-06
9666,4378,4813,2,Item arrived damaged.,2023-11-05
9667,2177,4952,4,Exceeded my expectations!,2025-05-08
9668,459,2843,2,Would buy again.,2025-06-16
9669,9644,3690,2,Exceeded my expectations!,2024-09-13
9670,10069,5863,1,Exceeded my expectations!,2023-03-25
9671,7070,196,4,Would buy again.,2023-08-22
9672,4968,1968,5,"Average product, does the job.",2023-06-04
9673,746,5455,5,Exceeded my expectations!,2023-07-13
9674,621,6052,2,"Average product, does the job.",2024-11-28
9675,8624,6758,5,Would buy again.,2025-03-09
9676,11020,2731,1,Fast shipping and good packaging.,2024-02-12
9677,4177,7187,2,Customer service was helpful.,2023-11-02
9678,2637,1273,4,Works exactly as described.,2023-09-03
9679,2770,5021,5,Great quality for the price.,2023-02-03
9680,7356,314,5,Fast shipping and good packaging.,2024-08-25
9681,571,1529,2,"Not what I expected, quite disappointed.",2025-11-07
9682,5962,1040,5,Customer service was helpful.,2026-02-04
9683,7562,7580,3,Customer service was helpful.,2024-11-17
9684,5301,6181,1,"Not what I expected, quite disappointed.",2024-03-22
9685,6863,2331,2,Exceeded my expectations!,2025-11-06
9686,977,1334,4,"Not what I expected, quite disappointed.",2023-01-11
9687,3339,3701,4,Item arrived damaged.,2024-04-13
9688,8643,1654,1,"Not what I expected, quite disappointed.",2026-05-26
9689,10936,1834,2,"Not what I expected, quite disappointed.",2026-05-02
9690,10228,4864,3,Fast shipping and good packaging.,2025-04-08
9691,4284,2377,4,Works exactly as described.,2023-04-27
9692,1008,4644,2,"Average product, does the job.",2025-03-14
9693,693,3481,4,Customer service was helpful.,2025-12-14
9694,9935,114,5,Would buy again.,2023-03-24
9695,931,5404,5,Great quality for the price.,2023-01-22
9696,582,3030,1,Excellent value for money.,2023-09-13
9697,10906,2938,1,Customer service was helpful.,2025-06-01
9698,11998,1167,3,Works exactly as described.,2026-02-13
9699,8559,4825,1,Exceeded my expectations!,2024-12-19
9700,10291,4727,1,Exceeded my expectations!,2023-06-04
9701,3320,6475,4,"Not what I expected, quite disappointed.",2025-12-06
9702,8476,3637,4,Works exactly as described.,2023-05-28
9703,5488,6436,2,Fast shipping and good packaging.,2026-05-12
9704,1026,7917,4,Exceeded my expectations!,2025-07-15
9705,10012,7200,3,Excellent value for money.,2023-11-25
9706,9965,7466,3,Great quality for the price.,2026-01-11
9707,4690,382,2,Great quality for the price.,2024-03-03
9708,8413,905,5,Excellent value for money.,2023-03-08
9709,2193,5768,4,"Average product, does the job.",2023-07-12
9710,4826,358,1,Works exactly as described.,2023-04-04
9711,11709,6263,1,"Not what I expected, quite disappointed.",2025-01-07
9712,6136,7270,5,Great quality for the price.,2023-11-30
9713,1256,4909,5,"Not what I expected, quite disappointed.",2026-05-09
9714,3883,4383,2,Customer service was helpful.,2025-05-04
9715,5145,7169,2,Exceeded my expectations!,2023-09-04
9716,7751,3875,1,"Average product, does the job.",2023-01-04
9717,11912,5026,1,Fast shipping and good packaging.,2026-07-01
9718,4586,3635,1,"Not what I expected, quite disappointed.",2024-07-16
9719,11547,3805,1,Customer service was helpful.,2026-04-29
9720,9074,4941,2,"Not what I expected, quite disappointed.",2023-06-15
9721,3523,2596,2,Item arrived damaged.,2024-12-03
9722,7588,7901,3,"Average product, does the job.",2026-04-14
9723,477,613,1,Would buy again.,2023-08-21
9724,5772,5052,1,Works exactly as described.,2026-05-15
9725,10932,2218,4,Great quality for the price.,2026-05-09
9726,4274,5457,2,Fast shipping and good packaging.,2026-01-26
9727,7982,3906,2,Item arrived damaged.,2025-04-12
9728,9781,7125,3,Would buy again.,2026-04-16
9729,6868,1078,1,Exceeded my expectations!,2023-02-04
9730,8238,7598,2,Item arrived damaged.,2025-04-21
9731,4498,2437,1,Would buy again.,2024-09-27
9732,7392,3517,5,Excellent value for money.,2023-07-12
9733,9917,2769,4,Exceeded my expectations!,2024-08-18
9734,320,7438,3,Exceeded my expectations!,2023-10-11
9735,4823,1903,1,"Average product, does the job.",2024-05-07
9736,3195,180,1,"Not what I expected, quite disappointed.",2025-07-03
9737,6048,6055,1,Fast shipping and good packaging.,2023-09-23
9738,288,4468,1,Great quality for the price.,2025-06-02
9739,4653,1926,3,Fast shipping and good packaging.,2025-02-15
9740,3117,985,3,"Average product, does the job.",2025-10-28
9741,6882,5542,3,Would buy again.,2024-01-10
9742,5177,2659,4,Item arrived damaged.,2025-10-03
9743,2484,4693,3,Works exactly as described.,2024-10-02
9744,10013,4027,5,Excellent value for money.,2023-11-07
9745,4927,222,5,Fast shipping and good packaging.,2023-12-09
9746,9397,6000,4,"Not what I expected, quite disappointed.",2024-04-28
9747,5252,6297,1,Works exactly as described.,2023-03-01
9748,4353,6728,2,Works exactly as described.,2025-05-07
9749,1527,4610,3,Excellent value for money.,2024-12-24
9750,7982,135,4,Exceeded my expectations!,2024-08-23
9751,8609,1574,1,"Average product, does the job.",2026-01-08
9752,11589,3587,2,Customer service was helpful.,2024-08-28
9753,9949,872,3,Would buy again.,2025-11-09
9754,5248,3632,5,Item arrived damaged.,2024-09-09
9755,5173,6152,2,"Not what I expected, quite disappointed.",2026-03-02
9756,5409,4269,3,Exceeded my expectations!,2026-01-07
9757,2887,5222,3,Excellent value for money.,2023-08-12
9758,358,2372,3,Would buy again.,2026-04-17
9759,1689,64,2,Excellent value for money.,2023-03-09
9760,9289,6720,4,Great quality for the price.,2025-12-15
9761,10309,262,4,Great quality for the price.,2025-08-13
9762,3075,3324,1,"Average product, does the job.",2024-07-29
9763,446,795,5,Would buy again.,2024-10-03
9764,3512,3572,4,Item arrived damaged.,2025-11-03
9765,9925,2443,1,Works exactly as described.,2023-11-12
9766,504,1082,1,Would buy again.,2023-08-14
9767,462,593,1,Fast shipping and good packaging.,2024-04-23
9768,4603,1253,3,Fast shipping and good packaging.,2025-03-28
9769,1636,4247,5,"Not what I expected, quite disappointed.",2024-08-19
9770,4513,2873,5,"Average product, does the job.",2025-09-24
9771,8778,7472,4,Item arrived damaged.,2023-12-28
9772,6684,509,5,Excellent value for money.,2025-07-16
9773,6445,1054,4,"Average product, does the job.",2023-07-30
9774,6887,800,1,"Average product, does the job.",2024-12-17
9775,8371,7147,1,Works exactly as described.,2025-07-15
9776,5564,7925,3,Great quality for the price.,2024-06-08
9777,6063,5314,4,"Not what I expected, quite disappointed.",2025-02-17
9778,6514,2153,4,Customer service was helpful.,2023-10-24
9779,8736,6356,3,Works exactly as described.,2026-06-19
9780,5624,7115,5,Excellent value for money.,2024-02-10
9781,3738,7216,4,Works exactly as described.,2023-01-19
9782,4279,5583,5,Exceeded my expectations!,2023-08-23
9783,9953,1927,1,Would buy again.,2023-05-18
9784,8351,4311,2,Excellent value for money.,2023-07-13
9785,5666,4269,5,"Average product, does the job.",2023-10-26
9786,4001,1701,4,Customer service was helpful.,2025-02-10
9787,11136,5639,4,Excellent value for money.,2023-07-26
9788,1018,5236,4,Great quality for the price.,2023-11-22
9789,10594,7703,2,Item arrived damaged.,2024-09-04
9790,8158,5752,1,Works exactly as described.,2026-05-30
9791,4085,2148,2,Customer service was helpful.,2026-04-07
9792,3290,547,1,Excellent value for money.,2025-04-29
9793,8260,2794,4,Great quality for the price.,2024-03-14
9794,9932,1413,5,Excellent value for money.,2026-03-04
9795,10823,3270,1,Customer service was helpful.,2023-07-06
9796,6208,5011,1,Would buy again.,2023-08-24
9797,2326,30,4,Item arrived damaged.,2026-03-16
9798,429,5064,5,Great quality for the price.,2024-10-02
9799,4154,2933,4,Great quality for the price.,2025-09-28
9800,10825,7521,2,Excellent value for money.,2023-06-21
9801,7268,5024,5,Would buy again.,2024-12-01
9802,44,1917,3,Item arrived damaged.,2025-07-01
9803,3642,1344,1,Great quality for the price.,2023-03-15
9804,10734,5123,1,Exceeded my expectations!,2025-03-19
9805,4570,1514,5,Item arrived damaged.,2023-11-09
9806,6569,4885,5,"Average product, does the job.",2024-06-28
9807,9460,2038,5,"Not what I expected, quite disappointed.",2026-05-08
9808,7862,3609,4,Exceeded my expectations!,2025-06-14
9809,5174,4875,2,Excellent value for money.,2026-05-07
9810,6736,3195,4,Fast shipping and good packaging.,2024-03-03
9811,2873,3916,3,Item arrived damaged.,2026-03-06
9812,247,7025,1,Would buy again.,2023-06-26
9813,4116,7853,2,Exceeded my expectations!,2026-01-29
9814,7559,3359,5,Customer service was helpful.,2026-01-18
9815,3697,7824,4,Works exactly as described.,2024-05-21
9816,2686,4653,1,"Not what I expected, quite disappointed.",2026-01-10
9817,1888,926,2,"Average product, does the job.",2026-03-26
9818,11761,5637,4,"Average product, does the job.",2024-04-03
9819,10093,5384,3,Great quality for the price.,2023-11-11
9820,1021,1646,2,"Average product, does the job.",2025-12-08
9821,666,4433,2,"Average product, does the job.",2025-12-20
9822,213,5996,2,Excellent value for money.,2024-09-19
9823,10702,5688,5,Item arrived damaged.,2024-02-07
9824,6610,7890,3,"Not what I expected, quite disappointed.",2024-11-12
9825,3206,1946,2,Would buy again.,2023-01-04
9826,3062,6961,4,Customer service was helpful.,2025-03-04
9827,1221,5291,1,Great quality for the price.,2026-05-06
9828,8205,7139,5,Great quality for the price.,2024-01-09
9829,3761,6280,2,Would buy again.,2025-08-28
9830,10048,3167,3,"Not what I expected, quite disappointed.",2024-03-29
9831,10420,5255,1,Would buy again.,2023-07-10
9832,6813,4179,4,Exceeded my expectations!,2024-03-01
9833,10155,118,3,Excellent value for money.,2025-07-17
9834,11212,1351,2,"Average product, does the job.",2026-04-13
9835,156,7233,1,Item arrived damaged.,2023-08-14
9836,11322,6843,5,Excellent value for money.,2023-03-07
9837,374,1048,4,Item arrived damaged.,2023-05-22
9838,9879,6177,2,Item arrived damaged.,2025-03-24
9839,3556,5919,1,Would buy again.,2026-03-01
9840,4896,1408,1,"Average product, does the job.",2025-07-19
9841,9864,2189,2,Fast shipping and good packaging.,2023-02-04
9842,6125,3466,4,Customer service was helpful.,2024-05-05
9843,8979,2827,1,"Average product, does the job.",2025-12-20
9844,8064,4829,4,Would buy again.,2025-11-23
9845,3850,2924,5,Item arrived damaged.,2024-11-15
9846,3991,5564,4,Excellent value for money.,2024-06-17
9847,2159,2576,1,"Average product, does the job.",2024-11-23
9848,2946,2893,4,Great quality for the price.,2025-08-06
9849,11100,814,3,Great quality for the price.,2023-08-05
9850,2277,7206,1,"Not what I expected, quite disappointed.",2025-07-16
9851,2981,7075,5,Would buy again.,2025-11-05
9852,8352,3650,5,Great quality for the price.,2023-01-28
9853,8055,3297,4,Would buy again.,2024-08-24
9854,11543,2239,4,Fast shipping and good packaging.,2023-05-04
9855,4947,3671,4,Customer service was helpful.,2025-04-26
9856,6388,2414,5,Exceeded my expectations!,2023-06-21
9857,515,6529,4,Works exactly as described.,2024-09-19
9858,11745,4344,3,Excellent value for money.,2026-01-07
9859,10725,2935,4,Excellent value for money.,2023-04-16
9860,3371,2211,1,Works exactly as described.,2025-04-23
9861,4168,4054,2,Item arrived damaged.,2024-07-30
9862,6186,454,5,"Not what I expected, quite disappointed.",2023-05-21
9863,3079,4604,4,Exceeded my expectations!,2023-04-24
9864,6890,5207,1,Exceeded my expectations!,2023-06-11
9865,9357,3575,2,"Average product, does the job.",2023-11-23
9866,11549,1466,4,Customer service was helpful.,2023-12-03
9867,7671,702,3,Would buy again.,2024-04-17
9868,10561,6091,2,Would buy again.,2024-05-10
9869,8395,1316,1,Fast shipping and good packaging.,2025-09-02
9870,6379,3755,5,Exceeded my expectations!,2025-08-18
9871,5490,5623,2,"Not what I expected, quite disappointed.",2025-03-16
9872,1970,1339,1,Fast shipping and good packaging.,2024-01-30
9873,9043,1388,1,Item arrived damaged.,2024-04-08
9874,9634,4297,1,Would buy again.,2023-08-07
9875,581,3410,4,"Not what I expected, quite disappointed.",2024-10-22
9876,9140,1642,1,Excellent value for money.,2025-03-10
9877,1771,6791,4,Great quality for the price.,2024-11-10
9878,5295,6321,5,"Not what I expected, quite disappointed.",2025-05-30
9879,10438,1490,3,Works exactly as described.,2024-09-14
9880,4311,1835,4,Exceeded my expectations!,2023-11-02
9881,6641,166,2,Customer service was helpful.,2025-08-18
9882,4651,4011,4,Works exactly as described.,2024-02-25
9883,3855,3630,2,Customer service was helpful.,2023-10-21
9884,9703,7041,1,Would buy again.,2025-09-08
9885,4597,1798,4,Would buy again.,2024-02-21
9886,824,3734,3,Would buy again.,2025-07-31
9887,7516,5865,4,Great quality for the price.,2026-03-05
9888,1326,6811,5,Great quality for the price.,2023-01-25
9889,7153,2947,1,Would buy again.,2025-08-30
9890,5750,7971,1,Would buy again.,2025-08-19
9891,8111,3835,4,"Average product, does the job.",2026-01-07
9892,7057,387,3,Would buy again.,2024-09-17
9893,8985,6446,3,Great quality for the price.,2023-06-25
9894,4521,5702,1,Fast shipping and good packaging.,2026-06-30
9895,7386,4791,2,Excellent value for money.,2026-04-19
9896,5807,2173,5,Exceeded my expectations!,2023-06-02
9897,2621,1369,5,Exceeded my expectations!,2024-01-22
9898,1152,7607,2,"Not what I expected, quite disappointed.",2024-07-25
9899,8168,1619,4,Great quality for the price.,2025-06-05
9900,2213,7277,1,Customer service was helpful.,2024-06-09
9901,10193,5276,5,Exceeded my expectations!,2023-12-15
9902,5660,198,1,"Not what I expected, quite disappointed.",2024-02-24
9903,7952,4693,3,"Average product, does the job.",2024-06-15
9904,5142,2258,5,Customer service was helpful.,2023-11-13
9905,11487,4035,1,Excellent value for money.,2023-10-01
9906,1302,1017,4,Excellent value for money.,2025-05-29
9907,10200,6124,5,Great quality for the price.,2024-01-03
9908,3240,4243,1,"Not what I expected, quite disappointed.",2026-05-10
9909,9587,5853,4,Customer service was helpful.,2025-05-25
9910,2992,2713,3,Exceeded my expectations!,2024-12-13
9911,11542,868,4,Customer service was helpful.,2024-07-24
9912,3006,6243,1,"Not what I expected, quite disappointed.",2023-03-08
9913,373,1843,4,Works exactly as described.,2024-01-03
9914,3631,3103,5,Works exactly as described.,2026-05-16
9915,3250,4138,4,Item arrived damaged.,2026-01-31
9916,8643,4042,2,Customer service was helpful.,2025-06-11
9917,9478,916,5,Great quality for the price.,2025-08-25
9918,9749,4091,1,Excellent value for money.,2023-08-06
9919,4262,3457,1,Item arrived damaged.,2024-03-14
9920,5306,2588,1,Great quality for the price.,2025-07-13
9921,100,1460,3,Great quality for the price.,2026-06-08
9922,3260,1586,2,Would buy again.,2023-08-14
9923,1517,4803,4,"Not what I expected, quite disappointed.",2023-07-02
9924,9444,6162,4,"Not what I expected, quite disappointed.",2024-06-28
9925,11578,2726,2,Customer service was helpful.,2025-09-05
9926,10840,6597,3,Works exactly as described.,2025-06-28
9927,2131,5518,4,Would buy again.,2025-01-30
9928,7670,4394,3,Fast shipping and good packaging.,2026-02-27
9929,3286,1512,4,Fast shipping and good packaging.,2026-02-12
9930,3754,6695,3,"Average product, does the job.",2023-11-03
9931,10718,5950,3,"Average product, does the job.",2026-05-29
9932,10379,1671,3,Exceeded my expectations!,2025-02-10
9933,10309,7867,5,Customer service was helpful.,2024-03-31
9934,10519,4516,5,Exceeded my expectations!,2024-01-15
9935,9151,7491,1,Item arrived damaged.,2023-07-27
9936,2863,4327,5,Would buy again.,2023-03-01
9937,7241,2527,5,Excellent value for money.,2026-02-21
9938,5517,2737,4,Great quality for the price.,2025-09-19
9939,5311,7803,1,Works exactly as described.,2026-04-18
9940,3968,2841,5,Exceeded my expectations!,2024-04-16
9941,9400,5816,2,Item arrived damaged.,2023-08-06
9942,9347,690,5,"Not what I expected, quite disappointed.",2024-07-24
9943,7461,7871,4,Excellent value for money.,2026-05-20
9944,6585,3879,1,Fast shipping and good packaging.,2024-07-07
9945,3372,4408,3,Great quality for the price.,2025-07-14
9946,6062,7531,5,Would buy again.,2025-01-31
9947,9676,896,3,"Average product, does the job.",2023-09-21
9948,6191,6675,1,Works exactly as described.,2024-05-22
9949,3840,2858,1,Exceeded my expectations!,2025-03-07
9950,8269,6315,1,Exceeded my expectations!,2023-09-01
9951,3664,1696,2,"Not what I expected, quite disappointed.",2024-06-26
9952,6340,5152,3,Excellent value for money.,2023-03-11
9953,8854,5808,5,"Average product, does the job.",2026-04-22
9954,6297,1213,1,Exceeded my expectations!,2023-02-26
9955,6737,2066,5,Would buy again.,2025-03-12
9956,5979,6422,3,Excellent value for money.,2024-10-21
9957,1451,3626,5,Works exactly as described.,2026-03-19
9958,4375,115,3,Great quality for the price.,2023-07-07
9959,3433,7973,2,Works exactly as described.,2023-05-10
9960,5519,6204,2,"Not what I expected, quite disappointed.",2024-02-17
9961,10229,6841,3,"Average product, does the job.",2024-06-04
9962,11096,1472,5,Great quality for the price.,2025-02-13
9963,11581,4232,2,Exceeded my expectations!,2026-02-14
9964,4754,7262,1,Would buy again.,2025-06-03
9965,1725,5435,4,Fast shipping and good packaging.,2024-06-14
9966,8963,1968,1,Great quality for the price.,2024-04-13
9967,6894,7072,4,Would buy again.,2024-10-19
9968,8523,6464,5,Great quality for the price.,2024-12-02
9969,8614,7279,3,Works exactly as described.,2026-04-06
9970,1010,6331,5,Item arrived damaged.,2023-12-02
9971,9575,561,1,"Average product, does the job.",2025-06-26
9972,6243,2409,3,Exceeded my expectations!,2025-09-18
9973,8166,6866,1,Works exactly as described.,2024-05-25
9974,5817,4999,2,Great quality for the price.,2023-12-13
9975,1075,4616,4,Excellent value for money.,2024-05-04
9976,397,4045,2,"Not what I expected, quite disappointed.",2025-02-23
9977,2809,5216,4,Exceeded my expectations!,2023-12-17
9978,6446,5471,2,Would buy again.,2024-03-16
9979,7641,962,2,Great quality for the price.,2026-01-29
9980,8880,5027,5,Fast shipping and good packaging.,2026-04-10
9981,9825,5779,4,Fast shipping and good packaging.,2025-06-08
9982,6757,656,4,Excellent value for money.,2025-05-20
9983,5136,5623,2,Customer service was helpful.,2023-01-18
9984,1293,5135,1,Would buy again.,2026-01-12
9985,3673,7531,1,Excellent value for money.,2024-02-29
9986,11259,5015,4,Excellent value for money.,2024-12-27
9987,6229,1186,4,Exceeded my expectations!,2025-05-21
9988,11501,5820,3,Exceeded my expectations!,2023-06-06
9989,8675,3448,2,Works exactly as described.,2023-04-05
9990,9014,5064,5,Exceeded my expectations!,2024-09-11
9991,10728,7771,1,Item arrived damaged.,2024-11-16
9992,11684,3826,3,Great quality for the price.,2023-11-22
9993,3711,3092,5,Fast shipping and good packaging.,2025-01-03
9994,1429,1076,3,Great quality for the price.,2023-09-07
9995,4673,1749,2,Customer service was helpful.,2023-03-12
9996,8293,3952,1,Works exactly as described.,2024-09-20
9997,1126,70,3,Item arrived damaged.,2025-03-04
9998,11104,1679,2,"Not what I expected, quite disappointed.",2026-01-25
9999,3456,2513,4,Item arrived damaged.,2024-08-24
10000,1718,7379,1,Works exactly as described.,2026-04-29
10001,4340,344,3,Customer service was helpful.,2026-01-18
10002,1915,1818,2,Exceeded my expectations!,2025-04-26
10003,678,7134,5,"Average product, does the job.",2025-06-28
10004,4751,4730,1,Great quality for the price.,2024-09-25
10005,4943,6669,4,Customer service was helpful.,2023-03-12
10006,2584,476,5,"Not what I expected, quite disappointed.",2023-01-26
10007,11965,151,4,Would buy again.,2025-01-02
10008,7808,1256,1,Fast shipping and good packaging.,2024-03-26
10009,8911,6846,4,Works exactly as described.,2026-06-10
10010,4100,2326,1,Fast shipping and good packaging.,2023-12-28
10011,8420,7706,1,Great quality for the price.,2025-02-16
10012,11322,7847,3,Fast shipping and good packaging.,2024-02-17
10013,3323,4074,1,Item arrived damaged.,2024-06-26
10014,2581,5089,2,"Average product, does the job.",2023-09-29
10015,982,596,1,Great quality for the price.,2024-10-23
10016,9190,2499,4,Great quality for the price.,2024-07-06
10017,11482,2829,4,Fast shipping and good packaging.,2023-09-27
10018,11053,7601,2,Works exactly as described.,2024-03-20
10019,775,254,4,Item arrived damaged.,2025-12-30
10020,4875,1455,3,Would buy again.,2023-08-29
10021,11753,4008,4,"Not what I expected, quite disappointed.",2025-11-05
10022,2861,1779,5,Excellent value for money.,2025-04-17
10023,3287,3545,2,Works exactly as described.,2023-01-11
10024,5244,6570,5,Item arrived damaged.,2025-03-23
10025,8378,4122,5,Customer service was helpful.,2024-07-04
10026,2336,3897,1,Exceeded my expectations!,2023-03-08
10027,2706,4026,1,Customer service was helpful.,2023-01-19
10028,1938,6180,2,Excellent value for money.,2025-07-29
10029,10053,4394,3,Item arrived damaged.,2023-12-19
10030,4936,4433,5,Fast shipping and good packaging.,2024-07-15
10031,11946,7991,4,Customer service was helpful.,2025-07-30
10032,9801,2894,3,Item arrived damaged.,2023-11-23
10033,3877,1108,5,Great quality for the price.,2023-01-19
10034,3370,1801,4,Customer service was helpful.,2024-02-22
10035,4573,6184,1,Excellent value for money.,2024-10-31
10036,463,853,1,Would buy again.,2026-02-06
10037,9030,6303,2,"Not what I expected, quite disappointed.",2026-04-08
10038,9514,4925,2,"Average product, does the job.",2025-12-26
10039,8104,1097,1,Would buy again.,2025-08-01
10040,3430,784,3,Fast shipping and good packaging.,2023-09-30
10041,344,2677,2,Works exactly as described.,2024-03-15
10042,11259,1263,2,"Not what I expected, quite disappointed.",2023-04-23
10043,5796,3357,5,Exceeded my expectations!,2024-10-17
10044,491,3351,4,Exceeded my expectations!,2023-11-05
10045,10101,4397,3,Item arrived damaged.,2024-08-17
10046,7846,4272,2,"Average product, does the job.",2024-12-01
10047,3862,3419,4,"Not what I expected, quite disappointed.",2024-08-13
10048,10310,1866,5,Works exactly as described.,2025-09-17
10049,5477,1295,5,Customer service was helpful.,2026-03-01
10050,9208,5322,1,Item arrived damaged.,2025-01-10
10051,6405,1481,3,Would buy again.,2025-06-02
10052,7218,4889,3,"Not what I expected, quite disappointed.",2023-06-06
10053,4325,2619,2,Excellent value for money.,2026-03-23
10054,11608,6448,2,Great quality for the price.,2024-10-21
10055,274,4571,1,Exceeded my expectations!,2026-01-13
10056,9182,4783,1,"Average product, does the job.",2023-05-04
10057,8326,883,3,Fast shipping and good packaging.,2025-03-04
10058,5368,423,4,"Not what I expected, quite disappointed.",2025-05-25
10059,8736,5166,3,Item arrived damaged.,2023-10-08
10060,1794,7997,1,Exceeded my expectations!,2024-05-13
10061,7502,5248,1,Works exactly as described.,2025-12-30
10062,1009,1403,1,"Not what I expected, quite disappointed.",2026-06-12
10063,6585,6834,1,Would buy again.,2025-02-26
10064,10471,573,3,Item arrived damaged.,2026-03-28
10065,11046,6588,4,Item arrived damaged.,2024-06-14
10066,4537,640,4,Would buy again.,2026-02-25
10067,9867,7309,3,Customer service was helpful.,2023-03-08
10068,3497,4940,1,Excellent value for money.,2023-10-26
10069,5494,6991,3,Fast shipping and good packaging.,2025-03-18
10070,11674,1408,5,Would buy again.,2024-03-03
10071,5154,7672,3,Exceeded my expectations!,2025-01-13
10072,9372,6790,3,Fast shipping and good packaging.,2024-09-08
10073,10436,5922,2,Customer service was helpful.,2024-09-04
10074,2748,7653,4,Customer service was helpful.,2024-12-14
10075,4582,6714,2,Exceeded my expectations!,2024-01-28
10076,7941,7497,2,Exceeded my expectations!,2025-11-26
10077,6928,4644,5,Would buy again.,2025-02-14
10078,399,4977,3,Item arrived damaged.,2024-08-21
10079,1562,5987,1,Exceeded my expectations!,2024-11-03
10080,10445,5210,2,"Not what I expected, quite disappointed.",2025-03-23
10081,856,4432,5,Works exactly as described.,2024-07-28
10082,1055,3308,4,"Not what I expected, quite disappointed.",2023-09-30
10083,4063,7554,1,Item arrived damaged.,2023-07-30
10084,5706,5658,1,Exceeded my expectations!,2024-06-24
10085,9896,3952,4,Great quality for the price.,2025-12-06
10086,58,2541,4,"Average product, does the job.",2025-12-31
10087,3626,2646,2,Item arrived damaged.,2023-06-16
10088,11712,1516,3,"Average product, does the job.",2026-05-28
10089,139,4954,4,Excellent value for money.,2026-02-07
10090,8078,1633,4,Customer service was helpful.,2024-11-14
10091,4540,1011,4,Customer service was helpful.,2026-05-23
10092,9016,7112,1,Works exactly as described.,2025-04-04
10093,5105,955,3,Fast shipping and good packaging.,2026-02-06
10094,880,7903,1,Exceeded my expectations!,2024-04-25
10095,5239,4670,2,"Not what I expected, quite disappointed.",2023-08-15
10096,6126,2014,3,Excellent value for money.,2024-03-15
10097,715,5997,3,Excellent value for money.,2023-01-11
10098,8943,4045,5,Works exactly as described.,2026-04-02
10099,5909,126,2,"Not what I expected, quite disappointed.",2025-07-03
10100,11021,7843,4,"Not what I expected, quite disappointed.",2024-07-05
10101,6061,560,2,Would buy again.,2025-01-23
10102,4331,553,3,Would buy again.,2023-09-28
10103,1043,5118,1,Fast shipping and good packaging.,2023-07-07
10104,4839,2290,2,Excellent value for money.,2024-07-06
10105,8399,627,1,Great quality for the price.,2024-02-18
10106,5532,5450,1,"Not what I expected, quite disappointed.",2026-04-22
10107,2091,1722,4,Customer service was helpful.,2024-11-18
10108,2564,7647,4,Excellent value for money.,2025-01-02
10109,6820,1253,4,"Not what I expected, quite disappointed.",2024-08-23
10110,6003,518,3,"Not what I expected, quite disappointed.",2025-04-11
10111,4052,4371,1,"Average product, does the job.",2023-06-14
10112,3678,6453,1,Great quality for the price.,2024-09-22
10113,6231,527,3,Works exactly as described.,2024-04-05
10114,451,1689,1,Excellent value for money.,2023-08-17
10115,6960,2456,1,Excellent value for money.,2023-10-07
10116,8333,5547,3,"Average product, does the job.",2024-08-01
10117,6321,6698,2,"Not what I expected, quite disappointed.",2024-12-20
10118,5827,2637,3,"Not what I expected, quite disappointed.",2024-04-15
10119,11372,3924,4,Would buy again.,2024-05-23
