order_id,customer_id,order_date,order_status,payment_method,total_amount
22605,5197,2024-07-24 00:00:00,delivered,netbanking,3370.36
22606,715,2025-03-18 00:00:00,delivered,cod,2304.38
22607,6921,2024-09-09 00:00:00,delivered,card,1655.44
22608,5246,2026-04-08 00:00:00,delivered,upi,3191.11
22609,7090,2026-06-06 00:00:00,delivered,upi,2625.76
22610,5266,2024-06-13 00:00:00,delivered,card,527.27
22611,4379,2023-07-03 00:00:00,returned,netbanking,1789.44
22612,407,2025-02-24 00:00:00,delivered,wallet,1307.98
22613,1290,2025-07-09 00:00:00,delivered,wallet,1614.91
22614,4913,2025-04-24 00:00:00,delivered,card,1118.62
22615,5494,2023-10-20 00:00:00,delivered,cod,2165.87
22616,3933,2025-01-19 00:00:00,delivered,netbanking,2954.5
22617,6746,2025-07-22 00:00:00,returned,wallet,2928.4
22618,522,2025-11-19 00:00:00,cancelled,cod,2874.45
22619,823,2024-05-06 00:00:00,placed,upi,8467.96
22620,27,2026-06-21 00:00:00,delivered,cod,1025.31
22621,3240,2023-07-05 00:00:00,delivered,wallet,3439.86
22622,1234,2026-02-12 00:00:00,delivered,cod,1504.68
22623,7981,2023-03-08 00:00:00,delivered,upi,3274.6
22624,4034,2023-07-25 00:00:00,delivered,card,6861.95
22625,4389,2025-05-27 00:00:00,delivered,card,3107.84
22626,7163,2024-01-12 00:00:00,delivered,card,1082.36
22627,3069,2026-03-31 00:00:00,shipped,upi,2086.25
22628,6090,2024-06-20 00:00:00,delivered,netbanking,358.24
22629,5980,2023-06-25 00:00:00,shipped,card,808.36
22630,3462,2026-02-02 00:00:00,delivered,wallet,93.06
22631,6826,2024-05-19 00:00:00,delivered,cod,2685.86
22632,5315,2026-01-27 00:00:00,delivered,upi,3825.23
22633,7712,2023-06-15 00:00:00,delivered,netbanking,1169.64
22634,5318,2024-06-14 00:00:00,delivered,netbanking,3176.0
22635,3625,2025-01-22 00:00:00,delivered,cod,848.84
22636,7771,2023-08-31 00:00:00,delivered,netbanking,2508.78
22637,884,2024-07-01 00:00:00,delivered,card,6376.68
22638,2681,2026-06-06 00:00:00,delivered,wallet,1882.08
22639,4190,2026-01-25 00:00:00,returned,upi,2071.11
22640,76,2026-05-15 00:00:00,delivered,wallet,839.63
22641,7414,2025-03-20 00:00:00,delivered,wallet,245.35
22642,4422,2025-01-20 00:00:00,delivered,netbanking,2020.22
22643,6774,2024-04-03 00:00:00,delivered,upi,1481.37
22644,4879,2026-02-25 00:00:00,delivered,cod,433.37
22645,5355,2025-06-19 00:00:00,delivered,netbanking,4149.0
22646,282,2025-06-17 00:00:00,delivered,netbanking,3205.49
22647,885,2023-03-29 00:00:00,returned,cod,556.73
22648,6283,2023-08-02 00:00:00,delivered,cod,3232.64
22649,2650,2025-01-24 00:00:00,delivered,netbanking,3170.96
22650,1831,2025-05-27 00:00:00,delivered,cod,2216.24
22651,7115,2023-02-22 00:00:00,delivered,cod,2691.82
22652,2210,2026-04-27 00:00:00,delivered,wallet,2395.48
22653,6913,2025-10-29 00:00:00,cancelled,wallet,169.95
22654,2455,2023-01-01 00:00:00,delivered,netbanking,798.35
22655,6605,2024-11-17 00:00:00,shipped,netbanking,2890.86
22656,2780,2023-02-01 00:00:00,delivered,netbanking,318.0
22657,6175,2024-09-17 00:00:00,delivered,upi,489.0
22658,4471,2025-12-08 00:00:00,delivered,cod,1321.71
22659,1839,2024-10-19 00:00:00,returned,upi,3399.54
22660,7743,2023-04-18 00:00:00,delivered,cod,1658.78
22661,6910,2026-02-03 00:00:00,delivered,upi,2021.0
22662,1389,2024-03-29 00:00:00,delivered,wallet,1333.6
22663,7584,2026-01-11 00:00:00,shipped,netbanking,3293.31
22664,7817,2023-11-27 00:00:00,delivered,netbanking,833.45
22665,2920,2024-06-29 00:00:00,delivered,upi,4202.33
22666,590,2023-10-07 00:00:00,delivered,upi,3664.58
22667,1437,2025-05-07 00:00:00,placed,upi,1338.46
22668,1910,2024-08-10 00:00:00,delivered,card,507.58
22669,4944,2023-04-24 00:00:00,delivered,upi,949.5
22670,5986,2025-03-03 00:00:00,shipped,wallet,1240.01
22671,485,2024-10-07 00:00:00,delivered,netbanking,1826.76
22672,4354,2024-03-03 00:00:00,delivered,cod,1639.8
22673,2846,2025-02-26 00:00:00,delivered,wallet,3569.24
22674,3337,2024-12-03 00:00:00,cancelled,cod,4059.44
22675,2079,2024-05-30 00:00:00,delivered,cod,5021.92
22676,1830,2023-12-22 00:00:00,delivered,wallet,1856.49
22677,857,2026-05-11 00:00:00,shipped,upi,108.82
22678,7485,2026-03-12 00:00:00,delivered,upi,3595.22
22679,814,2024-01-29 00:00:00,delivered,upi,2851.46
22680,3244,2023-08-23 00:00:00,delivered,card,2421.33
22681,3683,2024-08-24 00:00:00,delivered,cod,687.36
22682,3981,2025-10-24 00:00:00,placed,cod,3369.09
22683,436,2026-05-09 00:00:00,cancelled,netbanking,810.5
22684,7320,2023-04-03 00:00:00,shipped,wallet,2299.17
22685,611,2025-07-14 00:00:00,delivered,upi,539.9
22686,7277,2023-08-06 00:00:00,placed,wallet,2658.91
22687,6206,2023-11-15 00:00:00,delivered,netbanking,3687.26
22688,5418,2026-06-05 00:00:00,delivered,upi,1438.46
22689,1752,2026-02-23 00:00:00,delivered,netbanking,2906.61
22690,39,2023-02-28 00:00:00,delivered,upi,1367.79
22691,6687,2026-03-22 00:00:00,delivered,cod,589.73
22692,3255,2023-11-16 00:00:00,delivered,cod,666.31
22693,7340,2024-05-05 00:00:00,delivered,wallet,2912.98
22694,6965,2026-03-02 00:00:00,returned,card,4170.65
22695,5867,2024-04-24 00:00:00,cancelled,cod,2452.17
22696,175,2023-04-16 00:00:00,returned,netbanking,6943.99
22697,1473,2025-11-10 00:00:00,delivered,wallet,3170.86
22698,852,2023-11-14 00:00:00,delivered,upi,2672.76
22699,7523,2023-07-26 00:00:00,delivered,cod,1202.28
22700,7015,2023-07-14 00:00:00,cancelled,upi,1472.91
22701,6501,2026-01-22 00:00:00,delivered,upi,516.93
22702,3055,2023-12-12 00:00:00,delivered,cod,2362.16
22703,2357,2024-07-08 00:00:00,placed,netbanking,5167.79
22704,7708,2024-10-09 00:00:00,returned,cod,820.89
22705,1380,2025-10-09 00:00:00,shipped,netbanking,2519.7
22706,5336,2025-12-30 00:00:00,delivered,upi,962.06
22707,3739,2023-02-28 00:00:00,placed,wallet,526.72
22708,2755,2025-06-19 00:00:00,delivered,card,2780.46
22709,2553,2024-05-08 00:00:00,delivered,netbanking,1325.3
22710,2375,2025-05-12 00:00:00,delivered,cod,472.47
22711,6174,2025-08-21 00:00:00,returned,wallet,51.66
22712,3281,2026-01-14 00:00:00,delivered,netbanking,1069.29
22713,5072,2023-02-15 00:00:00,returned,netbanking,1382.79
22714,202,2025-08-04 00:00:00,delivered,cod,1439.76
22715,340,2024-08-27 00:00:00,delivered,card,2170.0
22716,5962,2024-02-05 00:00:00,delivered,cod,721.12
22717,5503,2025-12-30 00:00:00,delivered,netbanking,1017.44
22718,4066,2024-06-06 00:00:00,delivered,wallet,5274.44
22719,3380,2025-07-31 00:00:00,shipped,upi,2588.76
22720,1293,2026-06-29 00:00:00,delivered,card,2422.36
22721,32,2023-10-04 00:00:00,delivered,card,402.08
22722,7573,2023-09-19 00:00:00,delivered,cod,3708.11
22723,332,2025-11-06 00:00:00,placed,cod,1061.94
22724,2704,2024-02-14 00:00:00,delivered,card,4531.23
22725,7642,2024-04-14 00:00:00,cancelled,card,1959.12
22726,1966,2023-08-02 00:00:00,shipped,netbanking,3347.59
22727,212,2023-09-20 00:00:00,delivered,card,745.18
22728,6105,2025-01-08 00:00:00,delivered,wallet,2439.1
22729,4926,2023-10-09 00:00:00,delivered,wallet,1207.79
22730,7223,2025-06-26 00:00:00,delivered,upi,1334.03
22731,1625,2025-07-23 00:00:00,delivered,wallet,3152.49
22732,7111,2026-03-09 00:00:00,cancelled,card,245.35
22733,5074,2025-10-12 00:00:00,delivered,upi,2093.8
22734,2578,2026-04-29 00:00:00,delivered,cod,3943.58
22735,4743,2023-10-02 00:00:00,delivered,card,2012.2
22736,7460,2023-11-24 00:00:00,delivered,cod,1556.55
22737,4852,2024-10-15 00:00:00,shipped,upi,6794.2
22738,3210,2025-03-26 00:00:00,placed,wallet,1399.26
22739,172,2024-09-30 00:00:00,delivered,wallet,1712.64
22740,398,2023-05-03 00:00:00,delivered,wallet,1730.49
22741,1949,2026-01-24 00:00:00,delivered,wallet,2882.62
22742,37,2024-12-29 00:00:00,placed,wallet,950.58
22743,3216,2023-11-03 00:00:00,delivered,cod,1351.35
22744,6908,2023-09-23 00:00:00,shipped,cod,655.36
22745,2668,2026-01-14 00:00:00,delivered,upi,1836.2
22746,3631,2024-11-15 00:00:00,delivered,netbanking,1382.94
22747,4267,2023-07-07 00:00:00,delivered,netbanking,4002.16
22748,174,2023-11-23 00:00:00,returned,upi,3928.24
22749,6367,2025-01-14 00:00:00,delivered,upi,4624.51
22750,5224,2025-10-19 00:00:00,shipped,upi,2135.98
22751,4950,2023-09-18 00:00:00,delivered,wallet,183.27
22752,5243,2023-05-20 00:00:00,delivered,cod,2986.28
22753,1455,2024-08-29 00:00:00,delivered,card,1712.14
22754,4,2025-10-25 00:00:00,shipped,card,857.14
22755,1161,2025-08-03 00:00:00,shipped,cod,2431.87
22756,7460,2024-12-09 00:00:00,delivered,card,4070.57
22757,1298,2023-04-01 00:00:00,returned,wallet,1280.44
22758,1980,2024-01-14 00:00:00,shipped,wallet,1760.16
22759,7248,2023-09-15 00:00:00,delivered,upi,770.29
22760,5714,2025-02-11 00:00:00,delivered,upi,1771.28
22761,7324,2024-02-16 00:00:00,shipped,netbanking,1683.72
22762,3125,2025-12-19 00:00:00,shipped,netbanking,570.4
22763,3849,2024-11-29 00:00:00,delivered,wallet,3838.88
22764,7344,2023-11-05 00:00:00,returned,upi,2744.63
22765,1593,2025-01-27 00:00:00,delivered,cod,1500.2
22766,1292,2026-04-06 00:00:00,delivered,card,2802.64
22767,4933,2023-01-13 00:00:00,delivered,card,3507.7
22768,5100,2023-10-04 00:00:00,delivered,upi,2030.32
22769,4971,2023-04-22 00:00:00,delivered,netbanking,1216.76
22770,5151,2025-09-29 00:00:00,delivered,netbanking,2373.72
22771,4326,2024-09-09 00:00:00,delivered,wallet,1962.69
22772,1796,2023-08-27 00:00:00,returned,netbanking,1958.24
22773,6565,2023-12-21 00:00:00,delivered,card,481.82
22774,5985,2024-08-08 00:00:00,delivered,card,217.5
22775,5292,2023-05-27 00:00:00,delivered,card,5674.63
22776,6594,2024-05-23 00:00:00,cancelled,card,77.98
22777,5262,2023-06-09 00:00:00,delivered,netbanking,4416.75
22778,344,2026-02-15 00:00:00,delivered,card,3593.12
22779,80,2024-05-12 00:00:00,delivered,cod,3458.54
22780,3525,2025-04-24 00:00:00,cancelled,netbanking,772.03
22781,4064,2026-03-23 00:00:00,cancelled,cod,3088.46
22782,7654,2024-01-06 00:00:00,delivered,netbanking,1945.02
22783,3537,2023-05-24 00:00:00,delivered,card,719.64
22784,1623,2025-09-07 00:00:00,delivered,upi,471.54
22785,4787,2025-05-07 00:00:00,delivered,cod,2527.59
22786,2826,2025-03-08 00:00:00,delivered,wallet,1679.26
22787,5714,2024-05-11 00:00:00,cancelled,wallet,3433.32
22788,7714,2023-02-26 00:00:00,delivered,wallet,4066.44
22789,2472,2024-01-14 00:00:00,delivered,card,3168.4
22790,2888,2024-01-15 00:00:00,delivered,wallet,2422.66
22791,6413,2026-01-12 00:00:00,shipped,upi,2994.16
22792,5853,2023-10-31 00:00:00,delivered,card,611.51
22793,5168,2025-04-04 00:00:00,delivered,card,900.93
22794,4439,2026-03-20 00:00:00,returned,card,1742.12
22795,2092,2025-02-18 00:00:00,returned,card,1376.44
22796,6592,2024-04-19 00:00:00,delivered,netbanking,1246.16
22797,3537,2025-11-13 00:00:00,delivered,wallet,3235.5
22798,3081,2024-07-06 00:00:00,returned,upi,539.56
22799,2390,2026-02-20 00:00:00,delivered,wallet,5060.12
22800,4323,2025-03-27 00:00:00,delivered,wallet,4643.7
22801,5665,2024-02-16 00:00:00,delivered,cod,1124.29
22802,5656,2025-09-09 00:00:00,cancelled,wallet,385.38
22803,2890,2025-06-17 00:00:00,delivered,netbanking,1905.6
22804,2150,2023-04-27 00:00:00,delivered,upi,895.96
22805,3099,2024-07-01 00:00:00,delivered,netbanking,3924.9
22806,6726,2025-10-10 00:00:00,shipped,card,948.0
22807,3172,2024-07-29 00:00:00,delivered,netbanking,750.34
22808,4803,2024-02-12 00:00:00,returned,netbanking,1273.42
22809,4994,2025-01-20 00:00:00,returned,wallet,4749.61
22810,145,2024-06-04 00:00:00,shipped,wallet,6110.01
22811,7592,2024-11-03 00:00:00,delivered,cod,2460.24
22812,5409,2023-08-30 00:00:00,delivered,card,14.08
22813,2150,2023-05-31 00:00:00,delivered,netbanking,1890.96
22814,1089,2024-11-29 00:00:00,delivered,netbanking,3726.74
22815,2149,2024-06-25 00:00:00,delivered,card,2720.3
22816,5536,2025-12-15 00:00:00,delivered,card,1247.69
22817,5097,2024-03-23 00:00:00,returned,cod,1934.98
22818,1307,2026-05-03 00:00:00,delivered,upi,402.96
22819,5470,2023-02-07 00:00:00,delivered,netbanking,3781.42
22820,6770,2024-09-04 00:00:00,shipped,card,480.66
22821,6678,2026-01-20 00:00:00,shipped,netbanking,1993.61
22822,3050,2023-06-27 00:00:00,delivered,netbanking,4826.42
22823,7371,2023-05-31 00:00:00,delivered,netbanking,1677.02
22824,512,2024-01-07 00:00:00,shipped,cod,696.79
22825,1935,2025-04-24 00:00:00,delivered,netbanking,3446.22
22826,4036,2023-01-03 00:00:00,shipped,netbanking,788.29
22827,1903,2023-10-23 00:00:00,delivered,upi,2142.51
22828,7982,2025-01-23 00:00:00,cancelled,upi,3462.41
22829,194,2025-07-09 00:00:00,cancelled,card,2175.32
22830,4589,2024-11-14 00:00:00,returned,cod,2372.4
22831,7092,2024-04-22 00:00:00,delivered,cod,733.92
22832,7021,2023-05-27 00:00:00,delivered,upi,5071.99
22833,4912,2025-11-24 00:00:00,placed,wallet,3938.15
22834,5044,2024-05-22 00:00:00,delivered,cod,1431.2
22835,3507,2024-11-06 00:00:00,shipped,netbanking,3273.81
22836,5437,2026-02-27 00:00:00,delivered,wallet,2996.99
22837,6610,2023-08-28 00:00:00,cancelled,card,1789.95
22838,1411,2026-04-19 00:00:00,delivered,card,620.16
22839,470,2023-01-11 00:00:00,delivered,cod,1346.94
22840,1450,2024-03-29 00:00:00,returned,card,54.76
22841,5540,2025-09-04 00:00:00,delivered,cod,5383.04
22842,7813,2025-10-24 00:00:00,cancelled,card,4708.4
22843,1149,2024-02-01 00:00:00,delivered,cod,625.46
22844,4733,2026-03-08 00:00:00,delivered,upi,1505.35
22845,4366,2024-03-14 00:00:00,delivered,wallet,1966.16
22846,5212,2023-09-18 00:00:00,delivered,wallet,4569.39
22847,7049,2023-08-15 00:00:00,delivered,cod,3705.92
22848,4566,2023-12-17 00:00:00,delivered,upi,1741.2
22849,1477,2025-10-30 00:00:00,returned,upi,3901.71
22850,7313,2023-08-10 00:00:00,delivered,card,1292.72
22851,5105,2023-07-21 00:00:00,delivered,card,2498.15
22852,6544,2024-12-28 00:00:00,delivered,wallet,1251.92
22853,6504,2026-02-03 00:00:00,delivered,cod,2865.0
22854,6670,2023-07-30 00:00:00,cancelled,cod,3230.92
22855,3314,2023-08-16 00:00:00,returned,netbanking,253.44
22856,5928,2024-02-29 00:00:00,delivered,card,2870.52
22857,6163,2024-10-23 00:00:00,returned,wallet,4032.45
22858,2821,2025-11-07 00:00:00,returned,card,519.33
22859,3999,2023-07-17 00:00:00,delivered,card,7066.57
22860,403,2023-03-03 00:00:00,delivered,cod,1104.42
22861,5482,2023-11-05 00:00:00,delivered,card,4584.4
22862,4909,2024-11-10 00:00:00,delivered,card,585.88
22863,365,2025-10-08 00:00:00,delivered,netbanking,4508.64
22864,798,2024-01-20 00:00:00,delivered,wallet,204.14
22865,5750,2023-01-13 00:00:00,delivered,netbanking,6706.06
22866,4430,2024-07-25 00:00:00,delivered,wallet,2754.0
22867,4333,2026-05-28 00:00:00,delivered,cod,4443.76
22868,1629,2024-05-17 00:00:00,delivered,wallet,241.64
22869,5603,2024-07-08 00:00:00,delivered,cod,3526.76
22870,195,2023-01-31 00:00:00,delivered,upi,151.66
22871,2172,2026-04-01 00:00:00,shipped,card,1159.28
22872,3080,2023-07-11 00:00:00,delivered,card,1581.05
22873,2904,2024-04-03 00:00:00,shipped,card,7501.16
22874,1333,2025-03-02 00:00:00,delivered,cod,2834.01
22875,5853,2025-02-15 00:00:00,delivered,upi,1029.83
22876,7300,2024-11-09 00:00:00,cancelled,cod,2126.53
22877,340,2024-08-16 00:00:00,delivered,netbanking,753.17
22878,913,2024-10-31 00:00:00,delivered,wallet,1589.87
22879,4691,2023-08-24 00:00:00,shipped,card,871.79
22880,7266,2023-10-05 00:00:00,delivered,wallet,4896.72
22881,4879,2023-06-01 00:00:00,delivered,wallet,706.68
22882,2036,2025-06-14 00:00:00,delivered,wallet,1192.5
22883,3164,2023-02-12 00:00:00,shipped,cod,1198.14
22884,5961,2023-02-15 00:00:00,placed,cod,4124.82
22885,7167,2025-05-09 00:00:00,delivered,wallet,2919.67
22886,2243,2025-01-15 00:00:00,delivered,netbanking,2612.5
22887,7056,2025-12-31 00:00:00,cancelled,cod,3463.14
22888,4629,2024-03-19 00:00:00,shipped,netbanking,1265.82
22889,708,2024-08-17 00:00:00,delivered,upi,4286.58
22890,3527,2024-04-11 00:00:00,delivered,cod,4783.31
22891,283,2023-11-23 00:00:00,delivered,netbanking,1705.16
22892,2024,2025-06-26 00:00:00,delivered,netbanking,1625.19
22893,3347,2024-07-22 00:00:00,delivered,wallet,2595.06
22894,1159,2023-09-05 00:00:00,returned,wallet,429.44
22895,201,2025-12-17 00:00:00,delivered,wallet,2768.71
22896,3158,2024-05-21 00:00:00,delivered,card,3968.9
22897,1410,2024-09-30 00:00:00,cancelled,card,1933.92
22898,1886,2024-09-08 00:00:00,delivered,card,252.92
22899,2006,2023-10-06 00:00:00,delivered,netbanking,261.94
22900,1194,2025-03-11 00:00:00,cancelled,upi,1485.76
22901,4671,2026-05-01 00:00:00,delivered,wallet,3458.26
22902,5183,2025-09-01 00:00:00,delivered,cod,465.19
22903,2174,2026-01-27 00:00:00,returned,cod,1032.37
22904,3973,2025-10-18 00:00:00,returned,cod,2390.09
22905,5180,2024-04-02 00:00:00,delivered,upi,1612.72
22906,3486,2023-05-14 00:00:00,delivered,cod,1068.36
22907,793,2025-04-15 00:00:00,delivered,card,1123.5
22908,4626,2025-03-11 00:00:00,delivered,netbanking,3134.09
22909,1400,2026-04-24 00:00:00,delivered,upi,2882.74
22910,1845,2023-04-29 00:00:00,delivered,netbanking,594.79
22911,2046,2024-08-11 00:00:00,shipped,wallet,1411.4
22912,4840,2025-10-20 00:00:00,delivered,cod,6536.28
22913,6458,2025-03-21 00:00:00,delivered,upi,10.38
22914,4154,2024-07-14 00:00:00,delivered,upi,3854.34
22915,5164,2026-03-14 00:00:00,returned,upi,1134.57
22916,687,2025-04-10 00:00:00,delivered,netbanking,2950.32
22917,5718,2023-01-08 00:00:00,delivered,wallet,1979.96
22918,7013,2023-12-07 00:00:00,delivered,card,773.58
22919,6325,2023-12-22 00:00:00,delivered,cod,769.15
22920,6629,2026-05-05 00:00:00,placed,netbanking,3110.79
22921,5877,2023-09-01 00:00:00,shipped,netbanking,1502.2
22922,1245,2026-04-03 00:00:00,shipped,card,581.28
22923,5757,2024-01-03 00:00:00,delivered,upi,958.9
22924,2167,2025-04-30 00:00:00,delivered,netbanking,756.9
22925,7980,2023-02-02 00:00:00,delivered,card,2013.39
22926,5571,2024-08-31 00:00:00,returned,upi,702.01
22927,5042,2025-11-11 00:00:00,delivered,upi,1001.52
22928,225,2025-09-10 00:00:00,placed,card,1792.44
22929,3872,2024-08-28 00:00:00,shipped,upi,1868.52
22930,4501,2023-04-26 00:00:00,shipped,netbanking,4087.92
22931,2484,2023-12-17 00:00:00,delivered,cod,1981.81
22932,6326,2024-08-11 00:00:00,delivered,netbanking,3098.08
22933,3471,2025-01-08 00:00:00,delivered,card,857.67
22934,3084,2023-04-12 00:00:00,delivered,wallet,2805.56
22935,5650,2026-03-25 00:00:00,cancelled,upi,3497.84
22936,6994,2025-09-12 00:00:00,delivered,cod,726.62
22937,3665,2025-03-24 00:00:00,shipped,wallet,1733.32
22938,6319,2024-07-08 00:00:00,cancelled,wallet,1629.82
22939,5938,2025-07-08 00:00:00,delivered,upi,3552.21
22940,4107,2023-01-03 00:00:00,delivered,wallet,1437.51
22941,631,2024-09-23 00:00:00,delivered,wallet,278.54
22942,6507,2023-09-04 00:00:00,shipped,upi,3559.49
22943,5043,2026-05-15 00:00:00,shipped,cod,780.41
22944,6474,2024-12-15 00:00:00,shipped,wallet,584.48
22945,7419,2026-03-15 00:00:00,returned,wallet,2787.24
22946,5613,2023-06-14 00:00:00,delivered,cod,1925.28
22947,6874,2024-06-07 00:00:00,delivered,netbanking,1365.72
22948,999,2025-09-22 00:00:00,delivered,wallet,758.7
22949,2340,2024-07-21 00:00:00,delivered,upi,3190.44
22950,5417,2025-03-16 00:00:00,delivered,card,3189.89
22951,2531,2024-04-15 00:00:00,placed,netbanking,940.37
22952,2904,2025-01-08 00:00:00,delivered,wallet,3837.25
22953,7815,2023-03-18 00:00:00,shipped,card,578.7
22954,4062,2024-07-19 00:00:00,cancelled,card,1874.64
22955,1252,2024-05-26 00:00:00,delivered,upi,3608.08
22956,4248,2026-01-02 00:00:00,delivered,netbanking,920.77
22957,1242,2026-05-05 00:00:00,delivered,cod,592.57
22958,5795,2026-02-01 00:00:00,delivered,upi,355.34
22959,6735,2024-07-13 00:00:00,delivered,wallet,3305.79
22960,282,2024-10-10 00:00:00,delivered,card,127.64
22961,1168,2025-05-04 00:00:00,placed,upi,1198.77
22962,6290,2025-04-08 00:00:00,cancelled,wallet,3824.11
22963,1589,2024-01-09 00:00:00,delivered,card,2170.23
22964,7037,2023-05-31 00:00:00,cancelled,card,1420.22
22965,7212,2025-04-12 00:00:00,cancelled,wallet,2399.31
22966,1122,2025-10-25 00:00:00,shipped,wallet,1991.82
22967,1839,2026-05-03 00:00:00,cancelled,upi,2919.02
22968,7867,2023-12-09 00:00:00,shipped,cod,2178.28
22969,2330,2023-05-13 00:00:00,returned,netbanking,899.99
22970,4816,2025-09-13 00:00:00,delivered,card,3058.68
22971,2106,2023-06-22 00:00:00,cancelled,netbanking,1702.2
22972,5700,2024-12-06 00:00:00,delivered,wallet,5194.9
22973,6527,2024-04-09 00:00:00,delivered,wallet,2261.99
22974,753,2026-03-18 00:00:00,delivered,netbanking,1662.81
22975,4113,2024-01-03 00:00:00,shipped,netbanking,2106.75
22976,6459,2025-10-10 00:00:00,placed,netbanking,4147.38
22977,857,2023-09-15 00:00:00,cancelled,wallet,2065.9
22978,555,2024-01-05 00:00:00,shipped,upi,1955.7
22979,2096,2023-05-08 00:00:00,returned,wallet,344.59
22980,7348,2026-05-03 00:00:00,delivered,upi,267.92
22981,3974,2023-07-17 00:00:00,shipped,upi,2090.09
22982,5242,2024-03-01 00:00:00,shipped,netbanking,3979.35
22983,2088,2024-05-01 00:00:00,delivered,upi,3305.4
22984,1930,2024-04-07 00:00:00,delivered,cod,1343.27
22985,3378,2023-09-16 00:00:00,delivered,upi,1935.21
22986,7192,2024-11-28 00:00:00,delivered,cod,7009.62
22987,1152,2025-12-22 00:00:00,placed,upi,81.64
22988,5566,2025-02-28 00:00:00,placed,wallet,3113.33
22989,1394,2025-04-05 00:00:00,shipped,upi,1352.94
22990,6342,2026-06-01 00:00:00,delivered,card,1041.64
22991,3865,2024-12-27 00:00:00,delivered,cod,2907.92
22992,4075,2026-02-04 00:00:00,shipped,wallet,818.25
22993,26,2023-12-20 00:00:00,placed,netbanking,227.12
22994,5184,2025-06-05 00:00:00,delivered,card,4593.88
22995,5479,2023-01-21 00:00:00,delivered,upi,1406.04
22996,1017,2024-04-29 00:00:00,delivered,upi,2518.31
22997,1578,2024-02-23 00:00:00,returned,card,1971.99
22998,6503,2026-04-12 00:00:00,delivered,upi,3643.37
22999,4658,2024-01-22 00:00:00,delivered,cod,191.52
23000,155,2024-02-16 00:00:00,delivered,netbanking,716.44
23001,4605,2024-12-14 00:00:00,delivered,netbanking,1642.33
23002,275,2024-02-03 00:00:00,delivered,card,1567.56
23003,2107,2024-03-24 00:00:00,returned,cod,1364.84
23004,5163,2023-07-24 00:00:00,delivered,upi,2189.37
23005,2081,2023-12-15 00:00:00,delivered,card,5452.32
23006,3211,2023-11-22 00:00:00,shipped,upi,430.2
23007,2461,2023-09-04 00:00:00,delivered,wallet,4257.28
23008,2750,2025-07-08 00:00:00,delivered,card,3914.61
23009,5454,2023-01-23 00:00:00,delivered,netbanking,667.0
23010,7072,2023-01-12 00:00:00,shipped,card,390.16
23011,2743,2023-12-23 00:00:00,delivered,upi,1331.42
23012,6519,2026-06-02 00:00:00,delivered,cod,2549.58
23013,4109,2023-08-26 00:00:00,delivered,card,3947.64
23014,3724,2025-12-29 00:00:00,delivered,wallet,2064.89
23015,3054,2024-11-14 00:00:00,delivered,wallet,3197.46
23016,4146,2024-05-26 00:00:00,delivered,card,1847.33
23017,383,2025-01-23 00:00:00,delivered,netbanking,162.06
23018,4894,2023-03-04 00:00:00,returned,card,208.89
23019,1423,2026-02-11 00:00:00,delivered,cod,3393.63
23020,5474,2024-10-15 00:00:00,cancelled,wallet,40.78
23021,3752,2023-12-16 00:00:00,shipped,cod,2073.96
23022,6504,2024-11-18 00:00:00,returned,card,1252.32
23023,7632,2024-11-11 00:00:00,shipped,wallet,2228.22
23024,4647,2026-01-18 00:00:00,delivered,upi,2108.73
23025,6045,2025-12-11 00:00:00,delivered,wallet,952.95
23026,2240,2023-08-11 00:00:00,delivered,upi,885.22
23027,5494,2025-05-21 00:00:00,returned,cod,1538.4
23028,663,2026-05-14 00:00:00,cancelled,wallet,1318.22
23029,4062,2025-03-16 00:00:00,placed,netbanking,1610.36
23030,1553,2025-02-13 00:00:00,delivered,card,2965.76
23031,4981,2024-04-27 00:00:00,delivered,upi,1661.67
23032,395,2025-11-29 00:00:00,delivered,wallet,3813.95
23033,2006,2025-09-26 00:00:00,delivered,card,1893.14
23034,5138,2025-04-02 00:00:00,delivered,upi,577.98
23035,7837,2025-07-23 00:00:00,delivered,upi,3971.26
23036,4493,2026-03-28 00:00:00,returned,card,2405.46
23037,5187,2026-02-11 00:00:00,cancelled,wallet,1131.17
23038,5347,2026-02-27 00:00:00,cancelled,wallet,1582.9
23039,3387,2025-07-03 00:00:00,returned,cod,2385.38
23040,6199,2023-06-03 00:00:00,shipped,upi,1975.09
23041,6385,2026-01-11 00:00:00,delivered,cod,2752.14
23042,5037,2026-06-28 00:00:00,delivered,cod,2496.46
23043,7460,2024-08-08 00:00:00,delivered,wallet,901.36
23044,4793,2025-03-30 00:00:00,delivered,netbanking,1634.23
23045,4907,2024-03-03 00:00:00,delivered,wallet,2686.99
23046,3526,2026-06-10 00:00:00,placed,netbanking,1177.68
23047,4343,2026-06-15 00:00:00,shipped,cod,701.34
23048,5867,2025-06-16 00:00:00,delivered,card,859.22
23049,2330,2024-09-06 00:00:00,delivered,cod,564.05
23050,4934,2024-02-25 00:00:00,shipped,upi,1693.88
23051,934,2023-08-26 00:00:00,shipped,cod,4703.12
23052,932,2026-01-31 00:00:00,delivered,cod,4016.32
23053,3310,2026-03-24 00:00:00,delivered,netbanking,654.7
23054,506,2024-07-21 00:00:00,cancelled,wallet,1763.53
23055,2911,2024-03-17 00:00:00,delivered,card,3226.52
